system:index,AreaM2,B11,B12,B2,B3,B4,B8,class,FEATURETYP,.geo
0000000000000000107d_0,n/a,2315,1466,385,589,736,2321,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.6479306259952,-36.95413059011737]}"
0000000000000000107e_0,n/a,2700,1713,433,578.5,820,1977,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7188122761941,-37.07369635443368]}"
0000000000000000107f_0,n/a,3835.5,2507.5,764.5,1102,1674,2810,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.31780433336314,-36.67915628164839]}"
00000000000000001080_0,n/a,1780,789.5,186.5,490.5,229,4662,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79534873840106,-37.512343707669245]}"
00000000000000001081_0,n/a,1553.5,840,284.5,425.5,419,1806,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6272739487423,-37.63694003757662]}"
00000000000000001082_0,n/a,1305.5,754,118,256.5,189.5,1926,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87188520060806,-37.4608702418892]}"
00000000000000001083_0,n/a,1006,462,165.5,314,274,2474,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.2259066797977,-37.239345692825324]}"
00000000000000001084_0,n/a,4627,3258.5,1490,2048,2943,4118,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9450978962638,-36.52114262317176]}"
00000000000000001085_0,n/a,2294.5,1490.5,618.5,1015.5,1417,3126,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.01668905012627,-37.016383839306854]}"
00000000000000001086_0,n/a,4345,2626.5,669,999,1662,3147,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.62969482572757,-36.943171143651114]}"
00000000000000001087_0,n/a,1235,605.5,196,336,365.5,2439,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.2211456087919,-37.23566260016043]}"
00000000000000001088_0,n/a,3758,2686.5,708,1042.5,1537,2624,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.0516335146785,-36.4785624787045]}"
00000000000000001089_0,n/a,2219,1324,392,562.5,768,2479,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9311694350781,-37.21302505500062]}"
0000000000000000108a_0,n/a,3335.5,2477.5,966,1272,1823,2540,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.89469783454285,-36.303031672187544]}"
0000000000000000108b_0,n/a,2767.5,1763.5,827,1214,1964,3055,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.97123429674983,-36.578904295940646]}"
0000000000000000108c_0,n/a,3325,2494.5,544.5,826.5,994.5,3143,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6572776792319,-37.27572746183216]}"
0000000000000000108d_0,n/a,3011,1823,483,755,855,2810,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.37960842491057,-37.08923720884895]}"
0000000000000000108e_0,n/a,3367.5,2397,386,604.5,963.5,1719,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.02028231126275,-36.356481431592655]}"
0000000000000000108f_0,n/a,4116,2842,619,897.5,1424,2459,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.55001883430802,-36.93382866469627]}"
00000000000000001090_0,n/a,2726.5,2765.5,544,768,1088,1931,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73291582615477,-37.04890285259198]}"
00000000000000001091_0,n/a,3144.5,2475.5,349,571,826.5,2147,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89685836550657,-36.48772529460252]}"
00000000000000001092_0,n/a,2802.5,1943,571,804,1303,2322,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.69805661884908,-36.91325724468994]}"
00000000000000001093_0,n/a,3134,2211,606.5,928,1437,2373,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.98938483977088,-36.6477152467042]}"
00000000000000001094_0,n/a,4026,2839.5,999.5,1255,1446,2364,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.372511734166,-36.48197607678415]}"
00000000000000001095_0,n/a,2157.5,1410.5,594,931.5,1519,2537,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.16086865322745,-36.75263847188936]}"
00000000000000001096_0,n/a,2974.5,2235.5,700,993,1313,2340,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.58855655999676,-36.65211699159639]}"
00000000000000001097_0,n/a,3517.5,2179,617,947.5,1519,2525,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.08891359896947,-36.67394605300049]}"
00000000000000001098_0,n/a,2434.5,1565.5,713.5,1135,1710,3064,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.94635553766156,-37.030217894682295]}"
00000000000000001099_0,n/a,2434.5,1576.5,672,1005,1588,2575,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.98695481422192,-36.56569906126409]}"
0000000000000000109a_0,n/a,3926,2961.5,610.5,939,1463,2384,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9770733460966,-36.849027701875386]}"
0000000000000000109b_0,n/a,4097,2987.5,1293,1807,2476,3754,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.17290607803466,-36.42502288777097]}"
0000000000000000109c_0,n/a,3342.5,2325.5,486,710,877,1932,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.5849632988603,-36.32468107053482]}"
0000000000000000109d_0,n/a,4179,2841,1143,1554,2237,3786.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4062883888489,-37.226679447319235]}"
0000000000000000109e_0,n/a,3480,2103,916.5,1420,2446,4414,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.86352629418388,-36.66541205780136]}"
0000000000000000109f_0,n/a,4566,3254,772,1108,1586,2718,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.81456811119938,-37.030038231625475]}"
000000000000000010a0_0,n/a,1685.5,958.5,429,735.5,652,3845,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.2906752117827,-37.68194563331101]}"
000000000000000010a1_0,n/a,2522.5,1559.5,921,1417,2275,3716,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.85175836396192,-36.633521865215116]}"
000000000000000010a2_0,n/a,2068,1570,678,804,785.5,1501,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7715433833719,-37.5496237919602]}"
000000000000000010a3_0,n/a,2492,1602.5,926.5,1446,2329,3956,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.90044705236122,-36.64987120338609]}"
000000000000000010a4_0,n/a,3632.5,2435,1319.5,1754,2525,3593,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.75500980786225,-36.52132228622859]}"
000000000000000010a5_0,n/a,4282.5,2613,873,1269,1989,3369,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.40799518788873,-36.67628167273921]}"
000000000000000010a6_0,n/a,1916,1092,330,500,589,2330,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.32211624672692,-37.10468823173581]}"
000000000000000010a7_0,n/a,4672.5,3952.5,810,1178,1866,2843,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3244518664656,-36.366991720416856]}"
000000000000000010a8_0,n/a,4994.5,4086.5,1295,1670,2279,3537,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.25034085552576,-37.48835868958325]}"
000000000000000010a9_0,n/a,3997,2961,593.5,877,1151,2322,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.16248562073886,-37.06300640255266]}"
000000000000000010aa_0,n/a,2513.5,1474.5,590.5,934,1088,3907,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63005872612308,-37.29037000096331]}"
000000000000000010ab_0,n/a,3090.5,2231.5,483.5,688.5,917,2091,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.50564205927253,-36.732426377996674]}"
000000000000000010ac_0,n/a,2581.5,1717,535,793,1089,2713,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.12825980841393,-37.02258221476728]}"
000000000000000010ad_0,n/a,4007,3133,937,1234,1671,2564,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5907079423968,-36.86259226266559]}"
000000000000000010ae_0,n/a,2626.5,1728.5,382,497.5,645,1614,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.782682492895,-37.16271939908992]}"
000000000000000010af_0,n/a,3041.5,1951.5,513,715,911,2264,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.76417719804212,-37.246442383569864]}"
000000000000000010b0_0,n/a,3937,2862.5,713.5,1030.5,1560,2355,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.056753911798,-36.26072102230552]}"
000000000000000010b1_0,n/a,3365,2340.5,611.5,944,1518,3253,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4334175104293,-36.930145572031385]}"
000000000000000010b2_0,n/a,2833,1799,483,847,935,3031.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0067223247544,-37.47452463420781]}"
000000000000000010b3_0,n/a,2711.5,1931.5,436,570,791,1962,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.45443808807772,-36.782732033907365]}"
000000000000000010b4_0,n/a,2811,1934.5,477,681,848,1858,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.65772683687396,-36.444246834851135]}"
000000000000000010b5_0,n/a,2775,1666.5,499,703.5,1054,2147,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.84996173339368,-36.61366909743607]}"
000000000000000010b6_0,n/a,4314.5,3185.5,760,1113,1538,2651,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.52477617482427,-36.51224930185898]}"
000000000000000010b7_0,n/a,4689,3510.5,1101,1627,2184,3439,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.74818261170296,-37.04863335800675]}"
000000000000000010b8_0,n/a,2501,1797.5,305,422.5,576.5,1678,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87179536907965,-36.81165778605602]}"
000000000000000010b9_0,n/a,1543,684,169.5,438.5,230.5,4508,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3535572816711,-37.55654081964792]}"
000000000000000010ba_0,n/a,4822,4055.5,1382,1984,2765,3778,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.39074753443364,-36.64367282792567]}"
000000000000000010bb_0,n/a,2745.5,1998.5,804,1170,1646,2865,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.56654326125397,-36.933649001639445]}"
000000000000000010bc_0,n/a,3089.5,2214,487.5,683.5,892.5,1844,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.41778682448563,-36.75811819512249]}"
000000000000000010bd_0,n/a,4561,3311,1372,1879,2660,3566,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13374410592888,-36.64142703971537]}"
000000000000000010be_0,n/a,3117,1816,615,916,1230,2996,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.28492599396435,-37.18481795507927]}"
000000000000000010bf_0,n/a,2884,1905,860.5,1224,1791,3425,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.49890469464162,-36.86744316519984]}"
000000000000000010c0_0,n/a,4541,3455,1147,1692,2466,3584,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89937364830212,-36.569561816985804]}"
000000000000000010c1_0,n/a,1948.5,1075,189.5,367.5,442.5,2917,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.42533267287223,-36.96571885728252]}"
000000000000000010c2_0,n/a,2983.5,2154.5,621,1027.5,1677,2787,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91778911162658,-36.73125856812732]}"
000000000000000010c3_0,n/a,4256,2787,1007.5,1432,2015,3635,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9008109527567,-37.15858714878298]}"
000000000000000010c4_0,n/a,4044.5,2929.5,918.5,1380,1851,4055,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.35921666796105,-36.88927222660394]}"
000000000000000010c5_0,n/a,4169,3277.5,1159,1567,2221,3086,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.25842569308284,-36.301863862318186]}"
000000000000000010c6_0,n/a,3219.5,2092.5,585,854.5,1188,2797,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.67865758299394,-37.26045610200213]}"
000000000000000010c7_0,n/a,4168,2684,633.5,922,1494,2485,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.01830601763768,-37.10756284064499]}"
000000000000000010c8_0,n/a,2954,2025.5,500,794,1042.5,2846,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.0213602896037,-37.23745923072867]}"
000000000000000010c9_0,n/a,3286,1900.5,537.5,833,1513,3128,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.35238947180173,-36.66963413963672]}"
000000000000000010ca_0,n/a,1315,694.5,238,354.5,355.5,2017,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.61784163825905,-37.64008414107104]}"
000000000000000010cb_0,n/a,2665,1741.5,523,871.5,1475,2566,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.92820956892234,-36.75425543940078]}"
000000000000000010cd_0,n/a,2839,1957,639,950,1488,2500,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.74406408424156,-36.3966361247928]}"
000000000000000010cf_0,n/a,1973,1191.5,345,476,567.5,2149,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.49657364918477,-37.557618797988866]}"
000000000000000010d1_0,n/a,4796,4079,1224,1614,2240,3184,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.05245114699792,-35.94370555853973]}"
000000000000000010d3_0,n/a,4122,3477,3470,3304,3138,5376,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.62951516267077,-38.41083865484559]}"
000000000000000010d4_0,n/a,1192,975,1696,1550,1512,2348,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.24307822456996,-37.772675477007084]}"
000000000000000010d5_0,n/a,2962,2100,782,1042,1482,2696,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.21100379464502,-36.142862057029035]}"
000000000000000010d6_0,n/a,1669,1266,1320,1052,860,2724,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.36560842932386,-38.05582445456155]}"
000000000000000010d7_0,n/a,2256,1123,350,796,551,4640,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.2895028276315,-38.32037830573476]}"
000000000000000010d8_0,n/a,1167,705,559,610,438,2210,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.38813784582786,-37.98351007418993]}"
000000000000000010d9_0,n/a,3574,2671,1917.5,2179,2278.5,4386,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.6367108335074,-37.50569617456676]}"
000000000000000010da_0,n/a,3944,2645,812,1136,1400,3628,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.35545289233144,-35.964456641602894]}"
000000000000000010db_0,n/a,2143.5,1158,263.5,464,413.5,2644,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.65135337263857,-37.183021324511024]}"
000000000000000010dc_0,n/a,872,529,820,738,635,1990,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.288443146418,-37.83232361187262]}"
000000000000000010dd_0,n/a,2120.5,978.5,328,611,419.5,3378,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9120490423719,-37.992493227031126]}"
000000000000000010df_0,n/a,1328,699.5,176,258.5,321,1530,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.29112894370664,-37.38702872553457]}"
000000000000000010e0_0,n/a,2420,1331,456,830,628,4144,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.2044506673528,-38.0869959949205]}"
000000000000000010e1_0,n/a,3239,2446,904,1194,1488,2776,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.52631245937098,-36.37759184076946]}"
000000000000000010e3_0,n/a,1042,511.5,144,247,267,1852,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2967883299966,-37.33483660752723]}"
000000000000000010e4_0,n/a,2662,1732,1444,1600,1312,4728,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.354810348787,-38.23000778815233]}"
000000000000000010e5_0,n/a,1761,1537.5,2289,2210,2135.5,2954,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1533365276864,-37.95638095260952]}"
000000000000000010e6_0,n/a,5253,4686,4748,4560,4512,5492,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.99110078737442,-37.891612420624504]}"
000000000000000010e7_0,n/a,3114,2419,2056,2190,2120,4084,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.99559236379503,-37.91389063967067]}"
000000000000000010e9_0,n/a,4161.5,2865,806,1137,1637,3101,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48490012477308,-36.194335522809084]}"
000000000000000010ea_0,n/a,872,500,370,405,361,1346,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.40998520435934,-38.10298600697783]}"
000000000000000010eb_0,n/a,1705,739,282.5,628,396.5,3948,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.62988363734812,-37.34498757023778]}"
000000000000000010ed_0,n/a,1302,625.5,215.5,354,316,2628,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.68728598400335,-37.38918468221646]}"
000000000000000010ee_0,n/a,1209,653.5,164,245,240.5,1521,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5252299067482,-37.507492805135]}"
000000000000000010ef_0,n/a,2852,2276,2766,2686,2198,4432,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.69051077046248,-38.31570706625733]}"
000000000000000010f1_0,n/a,1996,1758,1168,821,660,3106,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.35310354974717,-38.264772589647755]}"
000000000000000010f3_0,n/a,830.5,346,162.5,291,209.5,2367.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.63320740389935,-37.37005056666471]}"
000000000000000010f4_0,n/a,1591.5,1061.5,318,411,430,1447,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.46550108891793,-37.98243209584899]}"
000000000000000010f6_0,n/a,1415,825,434,505,586,2316,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43163460270662,-37.88164112097078]}"
000000000000000010f7_0,n/a,2847.5,1947.5,543,802,980,2768,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1457815307361,-37.215720000852976]}"
000000000000000010f8_0,n/a,2011,941,324,747,433,4884,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.81844458976664,-38.079989135704366]}"
000000000000000010f9_0,n/a,3060,2006,556,757,912,2066,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4972968756939,-35.81964821780283]}"
000000000000000010fa_0,n/a,2258.5,1093,327.5,790,474.5,4578,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.64551889757365,-38.04953624757272]}"
000000000000000010fc_0,n/a,1129.5,533.5,277.5,332,283.5,2067,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.93082383181,-37.89439719800528]}"
