system:index,B2,B3,B4,B8,class,.geo
6_982_0,1870,2076,1818,3406,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.67364074024843,-38.56480989454368]}"
1_2032_0,957,1282,1608,2156,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.26399982212624,-36.74832655852559]}"
1_3587_0,444,680,853,1470,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.26552695810923,-36.74859605311082]}"
13_2492_0,608,844,951,2024,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3088257548038,-36.76243010848627]}"
00000000000000000000_378_0,678,935,981,2379,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.08577864403875,-37.84912210768565]}"
4_1428_0,969,1402,2002,2790,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91751961704134,-36.43867728008959]}"
1_2485_0,857,1084,1132,2720,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8436781006867,-37.56767992917101]}"
0_2901_0,1198,1870,1822,3530,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25690313138168,-36.76350808682721]}"
9_377_0,1088,1366,1572,1698,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.16528869524706,-38.22479755950444]}"
00000000000000000008_2799_0,744,1052,1148,2858,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55856655235272,-38.19685995416832]}"
3_1443_0,87,259,419,1334,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31825806528704,-36.75021302062224]}"
00000000000000000007_2690_0,880,1038,1166,1652,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5486850842274,-38.184642866304294]}"
9_140_0,567,801,1198,1752,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12332364863312,-36.75120116743477]}"
10_622_0,986,1320,1388,2326,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.29813580292276,-36.758926678878204]}"
1_198_0,592.5,834,954.5,2784.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.98355951326965,-37.96204033889948]}"
5_2638_0,218,395,575,1632,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31232918441185,-36.74760790629829]}"
0_3951_0,727,1013,1380,1792,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3209530111394,-36.76099280403167]}"
9_2790_0,202,597,325,4120,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84286961693098,-37.609541421410974]}"
16_3089_0,1,40,31,1,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3104427223152,-36.771323429799054]}"
5_2116_0,1200,1663,1752,2772,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74531257707562,-37.05339442901258]}"
00000000000000000006_814_0,750,973,1256,2834,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52865265339153,-38.18715814909983]}"
9_3853_0,855,1186,1682,2420,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12592876295705,-36.75236897730413]}"
00000000000000000000_3264_0,1296,1782,2336,3432,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.4059427855808,-38.23422986998769]}"
2_3844_0,518,904,946,3044,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.54841558964216,-38.18401404560541]}"
8_446_0,207,337,361,2382,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89533122952358,-37.42736308179154]}"
1_2877_0,761.5,899.5,1027,1582,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.97996625213318,-37.96141151820059]}"
6_881_0,1044,1382,1776,2208,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3134071627528,-36.743655319048166]}"
8_1994_0,828,969,1068,1272,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8948820718815,-37.42179352703]}"
00000000000000000004_3503_0,562,682.5,709,1118,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.27891643012447,-37.87840718594795]}"
00000000000000000007_194_0,976,1294,1198,2570,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55057154632405,-38.18401404560541]}"
7_2831_0,2018,2220,2492,3640,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.75170433843843,-38.584033841623835]}"
00000000000000000008_401_0,925.5,1188,1393,1958,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.92614801805072,-37.68814400877143]}"
1_1059_0,948,1284,1386,2480,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32221065253717,-36.757758869008846]}"
00000000000000000002_2101_0,737,982,1258,2676,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43612617912723,-38.22506705408967]}"
19_3180_0,730,1032,1114,2196,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2961595092977,-36.772311576611585]}"
00000000000000000008_159_0,557,761,996,2082,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55739874248337,-38.197578606395616]}"
12_765_0,534,893,1080,2618,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30181889558767,-36.761801287787385]}"
14_1544_0,709,1086,1013,2798,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30765794493445,-36.76521488586704]}"
3_2617_0,784,1038,1102,2228,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85706299842008,-37.54603053082373]}"
00000000000000000000_203_0,670,845,931.5,1981,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.07769380648168,-37.85271536882213]}"
6_2605_0,2018,2320,2354,2476,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31367665733805,-36.74302649834929]}"
3_595_0,2467,2541,2518,3458,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.08228436299441,-37.96230983348471]}"
4_132_0,3765.5,3740.5,3723.5,4569,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.78054025905865,-37.98063546528075]}"
00000000000000000003_1445_0,982,1164,1322,1456,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.44457034279796,-38.23737397348211]}"
8_1796_0,508,797,1098,2152,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12871354033783,-36.73548064996268]}"
7_2637_0,580,818,924,1672,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3028070424002,-36.74742824324147]}"
15_2214_0,942,1306,1444,2448,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3021782217013,-36.76548438045227]}"
8_1551_0,500,971,1158,3146,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30038159113306,-36.7529079664746]}"
2_1913_0,764,1074,1496,2132,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.15997491222518,-36.81192728064125]}"
9_3439_0,2066,2236,2278,2292,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30190872711606,-36.75641139608267]}"
2_2047_0,281,519,605,2282,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87233435825013,-37.562918858165176]}"
14_3008_0,567,814,987,1576,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3057714828378,-36.7656640435091]}"
00000000000000000005_547_0,190.5,318,279.5,2104,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2671484999025,-37.69982210746499]}"
00000000000000000000_460_0,948,1290,1332,2440,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.39660030662597,-38.23405020693087]}"
8_797_0,745,995,1302,2500,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89497190340992,-37.42889021777454]}"
3_3593_0,1744,2204,2264,2556,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31628177166198,-36.7506621782643]}"
4_1104_0,717,996,1384,2292,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9105127578252,-36.435712839652]}"
1_3776_0,771,1078,1378,2358,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32131233725306,-36.75730971136679]}"
15_2456_0,998,1328,1472,2388,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30092058030354,-36.76530471739545]}"
5_1539_0,1018,1392,1898,2486,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79157581420776,-37.55537300977857]}"
12_2110_0,551,876,958,2512,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30172906405926,-36.76144196167374]}"
6_2959_0,919,1142,1264,2016,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.6719339412086,-38.56058781270831]}"
00000000000000000003_1685_0,654,889,879.5,2053,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.10832635767017,-37.76180586206924]}"
4_1480_0,795,1094,1296,2570,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83568309465804,-37.52249467037979]}"
00000000000000000003_2463_0,270.5,516,404,3042,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.06466823486195,-37.777885705654974]}"
3_71_0,501,780,728,2578,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85589518855073,-37.54890513973291]}"
3_306_0,2753.5,2719.5,2759,3293,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.08291318369328,-37.96401663252454]}"
6_2797_0,955,1100,1250,2822,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.67732383291332,-38.56220478021973]}"
00000000000000000001_1617_0,617,789,1058,1964,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.42669386864398,-38.22380941269191]}"
17_3936_0,499,755,820,2302,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.299932433491,-36.76970646228764]}"
0_1521_0,412,609,781,1830,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.323917451577,-36.76099280403167]}"
00000000000000000001_1519_0,650,835,863,2056,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.4207649877688,-38.221383961424785]}"
9_2723_0,854,1042,1176,1228,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.16663616817323,-38.22497722256126]}"
4_3929_0,1820,2086,2128,3120,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30936474397427,-36.75326729258825]}"
2_3248_0,405,612,680,3098,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8699987385114,-37.557888292574106]}"
00000000000000000006_1933_0,812,961,1108,2130,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.07643616508392,-37.667303094179864]}"
19_2592_0,651,913,1248,2338,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2967883299966,-36.77258107119682]}"
00000000000000000007_479_0,1890,2932,2646,3442,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55200885077866,-38.18338522490652]}"
00000000000000000002_3353_0,600,829,800,2020,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2534941075839,-37.817501409684645]}"
13_3570_0,1138,1428,1434,2272,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31080204842885,-36.7626996030715]}"
00000000000000000008_3781_0,991,1249,1377,2320,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.93611931770445,-37.67790321453247]}"
10_824_0,593,997,1164,2790,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30011209654782,-36.75919617346344]}"
1_3515_0,419,763,980,2640,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3224801471224,-36.75704021678155]}"
00000000000000000008_2392_0,633,1007,999,2612,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55883604693796,-38.19650062805467]}"
5_3133_0,1038,1455,1805,2655,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7466600500018,-37.052675776785286]}"
2_735_0,2188,3140,2574,3238,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5493139049263,-38.184642866304294]}"
4_2585_0,758,1054,1400,2424,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90988393712632,-36.435712839652]}"
14_3812_0,534,771,1021,2134,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30756811340603,-36.76611320115116]}"
1_3007_0,1213,1572,1529,3392.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.9791577683775,-37.96239966501312]}"
0_234_0,237,370,532,1476,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32427677769064,-36.760543646389614]}"
00000000000000000009_630_0,1460,2230,1958,3348,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.53044928395977,-38.19138023093519]}"
4_1531_0,940,1063.5,1141,1970,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.79033189565556,-37.98072529680916]}"
2_332_0,1250,1484,1726,2564,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.54904441034105,-38.18356488796335]}"
0_2646_0,647,891,966,1722,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.0723130633407,-38.10684876269954]}"
5_2147_0,592,904,1224,2422,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3104427223152,-36.74850622158242]}"
3_2210_0,1748,2084,2236,2260,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3154732879063,-36.749853694508595]}"
12_2953_0,572,912,1272,3008,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30119007488878,-36.761082635560086]}"
4_3004_0,3376,3812,3710,3702,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31125120607092,-36.752728303417776]}"
6_2607_0,397,454,494,1482,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87538863021612,-37.627238232508134]}"
11_1018_0,436,782,963,2706,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30720878729238,-36.76090297250327]}"
18_3041_0,957,1338,1692,2246,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.29894428667848,-36.773479386480936]}"
00000000000000000002_754_0,632,833,1006,1860,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43702449441136,-38.22533654867491]}"
8_3069_0,726,973,1236,2238,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2990341182069,-36.753626618701894]}"
0_1470_0,810,1076,1200,3050,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82005240871436,-37.590766631972876]}"
00000000000000000006_3707_0,1010,1282,1440,2150,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.52892214797677,-38.18599033923047]}"
4_2126_0,892,1244,1742,2524,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9156331549447,-36.43912643773165]}"
5_2454_0,811,1034,1170,2050,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79454025464537,-37.55770862951728]}"
19_3545_0,615,955,1128,2344,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.29597984624087,-36.77195225049793]}"
00000000000000000002_3733_0,617.5,941,1042,3234,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.22762262740125,-37.816064105230055]}"
00000000000000000003_1650_0,992.5,1116,1213,1550,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1250350219548,-37.774292444518494]}"
18_3075_0,634,918,1218,2534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3005612541899,-36.772491239668405]}"
5_1469_0,998,1508,1974,2620,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79328261324758,-37.55510351519333]}"
00000000000000000008_3240_0,674,918,1382,2062,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5591953730516,-38.196141301941026]}"
15_2666_0,438,744,936,2410,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30235788475812,-36.76548438045227]}"
2_3590_0,591,892,1160,2268,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32274964170765,-36.75281813494619]}"
00000000000000000006_2999_0,228,322.5,336.5,1499,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.09422280770949,-37.6653268005548]}"
8_2477_0,570,926,1007,2620,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8947922403531,-37.428620723189304]}"
6_1697_0,774,969,1094,1728,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87323267353423,-37.627956884735426]}"
00000000000000000001_2797_0,509,671,675.5,1929,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.15737437218309,-37.85819509205526]}"
4_2561_0,1756,2033,2148,3020,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.78799627591684,-37.98171344362169]}"
9_1298_0,684,1080,1224,1316,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.16322257009358,-38.22389924422032]}"
00000000000000000005_2467_0,790,1066,1534,2454,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5149084295445,-38.18221741503717]}"
6_2510_0,2718,3304,3848,4256,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31152070065616,-36.74329599293452]}"
4_3531_0,636,945,1152,2292,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8271490994589,-37.52869304584022]}"
00000000000000000004_3237_0,281.5,476.5,496.5,2343,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.29400812689767,-37.86987319074881]}"
00000000000000000003_1414_0,879,1124,1532,2472,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.44286354375814,-38.238541783351465]}"
00000000000000000005_269_0,301.5,414,459.5,1787,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.18854591254203,-37.69155760685109]}"
8_1330_0,1052,1450,1642,1648,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.78269621574054,-38.15140520079187]}"
8_2877_0,3436,3422,3398,4006,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12718640435483,-36.735300986905855]}"
00000000000000000000_3091_0,653,997,1054,2560,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.07877178482264,-37.83088630741803]}"
6_115_0,1160,1488,1324,2376,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87475980951723,-37.62687890639448]}"
00000000000000000006_2631_0,1055.5,1351,1570,2598,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.07454970298727,-37.65787078369661]}"
00000000000000000008_2881_0,865,1038,1256,2020,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55721907942655,-38.197039617225144]}"
5_3220_0,1032.5,1393,1745,2389,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7472888707007,-37.05330459748417]}"
3_799_0,1174,1366,1426,2348,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31628177166198,-36.7513808304916]}"
1_1637_0,628,844,966,2546,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32122250572465,-36.75695038525314]}"
3_2665_0,2162.5,2511.5,2586,3306,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.0830928467501,-37.9637471379393]}"
18_1504_0,825,1300,1750,3040,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30029175960465,-36.772940397310464]}"
00000000000000000008_3522_0,766,941,1270,2366,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5576682370686,-38.196770122639904]}"
6_736_0,860.5,1121,1541,2226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8068471740378,-37.052675776785286]}"
3_1284_0,1174,1354,1420,2348,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20785511686876,-36.750572346735886]}"
3_2556_0,398,532,481,1570,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86128508025544,-37.55133059100003]}"
6_2887_0,1166,1512,1770,2192,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31367665733805,-36.74338582446293]}"
00000000000000000006_3693_0,1057,1333,1563,1990,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.05316979922523,-37.679430350515474]}"
9_3010_0,792,1082,1472,2126,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12440162697405,-36.75398594481555]}"
6_1142_0,728,969.5,1209,2196,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80576919569685,-37.05105880927387]}"
5_1634_0,675,992,1412,2324,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31026305925838,-36.74832655852559]}"
0_3367_0,993,1336,1570,2786,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25726245749533,-36.76287926612833]}"
9_649_0,293,483,600,2436,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30262737934336,-36.75659105913949]}"
00000000000000000007_2696_0,993,727,1142,1938,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.54967323103995,-38.183744551020176]}"
7_3350_0,844,846,1104,2758,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78411979734958,-37.2947717458555]}"
19_2146_0,778,910,1098,1822,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2962493408261,-36.77222174508317]}"
0_2782_0,758,1020,1144,1930,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.07060626430084,-38.10756741492684]}"
00000000000000000007_2812_0,704.5,965,1115,2138,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.9847181745753,-37.68607788361796]}"
0_9_0,1030,1218,1400,2236,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82535246889066,-37.586903876251164]}"
2_3057_0,632,937,1266,2584,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8797903751083,-37.558067955630925]}"
6_966_0,742.5,1028,1473,2372,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80514037499796,-37.048094368836274]}"
6_3381_0,782.5,1136,1455,2528,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80720650015144,-37.050250325518164]}"
16_3972_0,297,509,724,1962,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31313766816757,-36.77087427215699]}"
00000000000000000001_2004_0,1517,1861,1644,3659,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.11659085828407,-37.84930177074248]}"
10_1143_0,1036,1482,1698,2916,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3000222650194,-36.75955549957708]}"
3_2359_0,1873,1973,1947,3042,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.08426065661948,-37.96347764335407]}"
11_863_0,780,1048,1052,2368,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30783760799125,-36.760094488747555]}"
9_2351_0,688,1042,1404,2576,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3005612541899,-36.75713004830996]}"
17_3775_0,1298,1642,1928,2410,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2991239497353,-36.769886125344456]}"
7_2492_0,628.5,905.5,1238,1879,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72842424973416,-37.03920104752349]}"
00000000000000000008_2472_0,922,1068,1306,1802,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55946486763685,-38.196590459583085]}"
1_2008_0,343,619,802,2412,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3214920003099,-36.758208026650905]}"
4_2391_0,831,1136,1490,2530,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.90862629572854,-36.440204416072596]}"
5_3030_0,385,642,712,2518,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79355210783282,-37.55797812410252]}"
2_3330_0,744,1000,1504,2310,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.16114272209455,-36.811388291470784]}"
00000000000000000007_3090_0,621.5,944,930,1983,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.9778011468876,-37.693264405890915]}"
4_674_0,796,1104,1336,2260,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31223935288344,-36.75425543940078]}"
00000000000000000008_2003_0,827,1074,1300,2352,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55964453069367,-38.1974887748672]}"
00000000000000000007_2929_0,947,1078,1346,2085,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.96684170042133,-37.70979340711872]}"
13_1338_0,436,749,822,2920,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3095444070311,-36.76278943459992]}"
16_1792_0,169,333,348,1750,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30990373314472,-36.77042511451493]}"
00000000000000000002_200_0,634,825,927,1384,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43837196733753,-38.22650435854426]}"
00000000000000000006_185_0,676,973.5,1236,2413,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.08622780168082,-37.647540157929235]}"
00000000000000000006_2901_0,882,1004,1185,1747,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.0927855032549,-37.65885893050914]}"
0_1320_0,636,998,1060,2320,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.07249272639748,-38.106489436585896]}"
00000000000000000004_2262_0,670,730,902,1410,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.51418977731723,-38.19120056787837]}"
1_2522_0,1224,1426,1567,1989.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.9860747960652,-37.96015387680283]}"
8_2675_0,428,579,844,2014,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12952202409355,-36.730539915900025]}"
00000000000000000004_735_0,2326,2210,2320,2618,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.51320163050468,-38.195153155128494]}"
00000000000000000002_673_0,750,1058,1154,2482,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43909061956484,-38.227043347714734]}"
7_3383_0,841,1242,1354,2210,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7821435037245,-37.29737686017944]}"
00000000000000000001_3534_0,711,864.5,926.5,2146,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.13500632160853,-37.84507968890711]}"
9_503_0,754,943,1108,2364,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84260012234577,-37.60190574149596]}"
17_3318_0,947,1252,1376,2224,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.29921378126372,-36.76970646228764]}"
7_2260_0,910,1176,1686,2614,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.75565692568856,-38.58484232537954]}"
6_1855_0,905,1272,1570,2248,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3134071627528,-36.74356548751976]}"
1_3722_0,3012,3099,3265,4236.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.98778159510502,-37.96248949654154]}"
15_2474_0,1144,1586,1828,2890,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30047142266147,-36.76593353809433]}"
1_480_0,236,439,555,1844,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32050385349734,-36.757219879838374]}"
3_3740_0,1227.5,1358.5,1607,2363,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.08497930884675,-37.96275899112677]}"
3_1798_0,756,904,979,1208,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85769181911897,-37.546389856937374]}"
8_3921_0,662,863,915,1860,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89155830533028,-37.42682409262107]}"
00000000000000000009_3894_0,703,833,932,1340,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.530718778545,-38.19093107329313]}"
00000000000000000006_1857_0,949,1306,1434,2690,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.53044928395977,-38.186080170758885]}"
9_467_0,1015,1152,1358,1472,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1657378528891,-38.223270423521434]}"
