system:index,B2,B3,B4,B8,class,.geo
6_8_0,647.0,868.0,1228.0,1900.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80648784792416,-37.0527656083137]}"
6_9_0,774.0,1022.5,1436.0,2137.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80514037499796,-37.04989099940451]}"
6_10_0,1627.0,2279.0,2620.0,2872.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8067573425094,-37.05159779844434]}"
6_11_0,878.5,1110.0,1336.0,1930.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80711666862302,-37.049531673290865]}"
6_12_0,671.0,947.0,1081.0,2606.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8082844784924,-37.05105880927387]}"
6_13_0,481.5,749.0,1033.0,2582.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80514037499796,-37.04782487425104]}"
6_14_0,489.0,702.0,790.0,2631.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80846414154922,-37.047645211194215]}"
6_15_0,736.5,978.5,1338.0,1996.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80594885875368,-37.05348426054099]}"
6_16_0,2035.0,2301.0,2473.0,3149.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80702683709464,-37.04845369494992]}"
6_17_0,826.5,1149.0,1603.0,2476.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80469121735592,-37.04728588508057]}"
6_18_0,890.0,1183.0,1454.0,2404.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80963195141857,-37.048094368836274]}"
6_19_0,1513.0,1806.0,1820.0,2606.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80774548932192,-37.049082515648806]}"
7_0_0,797.0,1047.0,1228.0,2052.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.728603912791,-37.03677559625637]}"
7_1_0,1640.0,2083.0,2408.0,3236.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72402250484197,-37.0415366672622]}"
7_2_0,441.0,606.5,781.5,2032.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72438183095562,-37.037853574597314]}"
7_3_0,1131.0,1311.0,1414.0,2422.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73192767934222,-37.03677559625637]}"
7_4_0,443.5,654.5,957.5,1919.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7233038526147,-37.0384823952962]}"
7_5_0,358.5,558.5,687.0,2059.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7210580644044,-37.035517954858605]}"
7_6_0,460.0,660.0,889.0,2022.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72635812458068,-37.03911121599508]}"
7_7_0,3735.0,4270.0,4650.0,4606.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7248309885977,-37.04126717267697]}"
7_8_0,835.0,1050.0,1334.0,2449.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7303107118308,-37.03677559625637]}"
7_9_0,417.5,653.0,831.5,2333.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72698694527958,-37.03956037363714]}"
7_10_0,662.0,936.0,1250.0,2326.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72851408126257,-37.036955259313196]}"
7_11_0,482.5,723.5,955.0,2226.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72528014623975,-37.03731458542684]}"
7_12_0,280.0,387.0,511.0,1468.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72662761916592,-37.03533829180178]}"
7_13_0,291.5,486.5,642.0,2223.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72402250484197,-37.04045868892126]}"
7_14_0,380.0,612.0,719.5,2369.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72168688510328,-37.03659593319954]}"
7_15_0,1827.0,2090.0,2003.0,2400.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.731658184757,-37.037134922370015]}"
7_16_0,485.5,731.5,956.5,2261.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72366317872834,-37.03794340612573]}"
7_17_0,2462.0,2995.0,3314.0,3523.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72357334719993,-37.041177341148554]}"
7_18_0,539.5,821.0,1143.0,2232.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.72168688510328,-37.03497896568813]}"
