system:index,B2,B3,B4,B8,class,.geo
6_5_0,597.0,837.0,1146.0,2010.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.62585494141513,-37.87463426175465]}"
6_6_0,763.0,1038.0,1438.0,2350.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.61112257075555,-37.88316825695378]}"
6_7_0,618.0,855.0,1034.0,3156.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.597917336079,-37.86942403310675]}"
6_8_0,781.0,1094.0,1560.0,2408.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.59674952620966,-37.87472409328306]}"
6_9_0,756.0,1072.0,1390.0,2644.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.6092361086589,-37.8840665722379]}"
6_10_0,722.0,968.0,1330.0,2170.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.62513628918782,-37.89942776359634]}"
6_11_0,560.0,763.0,1036.0,1866.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.6197463974831,-37.884964887522024]}"
6_12_0,688.0,922.0,1272.0,2052.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.63196348534714,-37.89772096455652]}"
6_13_0,590.0,850.0,1046.0,2042.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.60178009180072,-37.86924437004993]}"
6_14_0,601.0,836.0,1166.0,1976.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.59998346123248,-37.90787192726707]}"
6_15_0,662.0,934.0,1238.0,2426.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.62702275128447,-37.91155501993196]}"
6_16_0,724.0,987.0,1348.0,2144.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.60725981503384,-37.90490748682947]}"
6_17_0,728.0,995.0,1248.0,2644.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.59728851538011,-37.86466296210092]}"
6_18_0,527.0,750.0,1136.0,2408.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.59001216157876,-37.902122709448705]}"
6_19_0,612.0,811.0,937.0,1882.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.59998346123248,-37.898978605954284]}"
7_0_0,3870.5,3898.5,4013.0,4254.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.14211216091675,-37.985576199343406]}"
7_1_0,814.5,980.0,1347.0,1738.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13519513322905,-37.98656434615594]}"
7_2_0,534.0,667.0,885.5,1366.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13762058449618,-37.98494737864453]}"
7_3_0,3689.5,3714.5,3812.0,4383.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.14507660135436,-37.98656434615594]}"
7_4_0,540.5,654.0,870.0,1359.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13627311156998,-37.984857547116114]}"
7_5_0,481.5,570.0,763.5,1225.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13609344851315,-37.98279142196264]}"
7_6_0,534.0,679.0,891.5,1405.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1386985628371,-37.98611518851388]}"
7_7_0,1233.0,1318.0,1526.0,2139.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13609344851315,-37.986744009212764]}"
7_8_0,4192.5,4255.0,4413.0,4726.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.14354946537136,-37.98611518851388]}"
7_9_0,515.5,630.5,835.0,1307.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1355544593427,-37.984138894888815]}"
7_10_0,3933.5,3935.5,4050.0,4275.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.14193249785993,-37.98566603087182]}"
7_11_0,626.5,762.0,1027.5,1484.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13878839436552,-37.984857547116114]}"
7_12_0,1525.0,1726.5,2101.0,2385.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.14121384563265,-37.98431855794564]}"
7_13_0,564.0,692.5,938.0,1634.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13591378545632,-37.986025356985465]}"
7_14_0,529.0,633.0,840.5,1328.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13600361698474,-37.98351007418993]}"
7_15_0,3909.0,3976.5,4083.0,4589.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1446274437123,-37.98665417768435]}"
7_16_0,515.0,654.0,885.0,1406.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13699176379728,-37.9847677155877]}"
7_17_0,1317.5,1408.5,1592.0,2238.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13501547017222,-37.986294851570705]}"
7_18_0,508.5,640.5,875.0,1366.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.13699176379728,-37.982701590434225]}"
7_19_0,514.0,639.5,877.0,1319.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1380697421382,-37.98431855794564]}"
8_0_0,6185.0,6043.0,5946.0,6678.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19394495281045,-37.97228113313844]}"
8_1_0,4878.5,4717.5,4654.0,4824.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1912500069581,-37.971742143967965]}"
8_2_0,3753.5,3671.5,3603.0,3876.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19062118625922,-37.97299978536574]}"
8_3_0,6057.5,6005.5,6039.0,6195.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1952025942082,-37.972191301610025]}"
8_4_0,4900.5,4741.5,4668.0,4862.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19178899612857,-37.97326927995097]}"
8_5_0,5183.0,5039.5,5028.0,5121.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1914296700149,-37.97210147008162]}"
8_6_0,5846.0,5736.0,5728.0,5864.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19286697446952,-37.97335911147938]}"
8_7_0,4555.0,4319.0,4281.0,4574.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1919686591854,-37.9742574267635]}"
8_8_0,5541.0,5359.5,5277.0,5523.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19259747988428,-37.97416759523509]}"
8_9_0,5833.5,5730.5,5694.0,5836.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.19304663752635,-37.97353877453621]}"
