WKT,CURRENCY,PLAN_ACCUR,FEATSOURCE,BASIN,SDL_ID,FEAT_TYPE,VOL_ML_EST,SURFAREAM2,VIC_DAM_ID,ORIG_OBJID,FARMDAM_YN,RUNOFF_DAM,y,x,PerimM2,AreaM2
"MULTIPOLYGON (((143.820320924 -38.128911565,143.82029193 -38.128912487,143.82027698 -38.12891277,143.820270152 -38.128912788,143.820264245 -38.128912682,143.820259007 -38.128912433,143.820253978 -38.128912008,143.820249226 -38.12891135,143.82024484 -38.128910386,143.820236805 -38.128907839,143.820232421 -38.128906873,143.820227715 -38.128906177,143.820222812 -38.128905646,143.820212835 -38.128904728,143.820207959 -38.128904175,143.820203296 -38.128903443,143.820198964 -38.128902433,143.820191064 -38.128899772,143.820186816 -38.128898692,143.820182312 -38.128897827,143.820173096 -38.12889627,143.820168656 -38.128895352,143.820164518 -38.128894179,143.820157034 -38.1288911669999,143.820153067 -38.128889852,143.820144786 -38.128887512,143.820140817 -38.128886196,143.82013333 -38.128883188,143.820129192 -38.128882015,143.820124754 -38.128881094,143.820115561 -38.128879516,143.820111083 -38.128878629,143.820106871 -38.128877517,143.820099096 -38.128874748,143.820094877 -38.128873641,143.820090383 -38.128872764,143.820081113 -38.128871246,143.82007659 -38.128870391,143.820072319 -38.128869325,143.820064308 -38.12886674,143.820059877 -38.128865803,143.820055069 -38.128865179,143.820049984 -38.128864785,143.820044702 -38.128864555,143.820039285 -38.128864437,143.820017202 -38.128864292,143.820011785 -38.128864172,143.820006505 -38.128863947,143.820001423 -38.128863569,143.819996619 -38.128862983,143.819992193 -38.128862119,143.819984203 -38.12885987,143.819979947 -38.128859132,143.819975449 -38.128858772,143.819970844 -38.128858746,143.81996626 -38.128859034,143.819961832 -38.128859643,143.819957699 -38.128860601,143.81995014 -38.128863162,143.819946011 -38.128864118,143.819941586 -38.128864723,143.819937012 -38.128865003,143.819932426 -38.12886496,143.819927964 -38.128864571,143.819923767 -38.128863784,143.819916014 -38.128861335,143.819911806 -38.128860289,143.81990732 -38.128859435,143.819898063 -38.128857905,143.819893545 -38.1288570299999,143.819889276 -38.128855944,143.819881271 -38.12885332,143.819876841 -38.12885237,143.819872035 -38.128851738,143.819866951 -38.128851341,143.819861667 -38.128851114,143.819856248 -38.128851004,143.819834134 -38.128850949,143.819828697 -38.128850859,143.819823389 -38.128850664,143.819818269 -38.128850312,143.819813412 -38.128849739,143.819808912 -38.128848866,143.819800688 -38.128846471,143.819796252 -38.128845544,143.819791514 -38.128844871,143.819776634 -38.128843405,143.819771821 -38.12884279,143.819767289 -38.128841939,143.819763191 -38.128840719,143.819759619 -38.128839057,143.819752981 -38.128835295,143.819749837 -38.128833262,143.819747052 -38.128830924,143.819741854 -38.128825922,143.819739539 -38.128823177,143.819737784 -38.128819959,143.819736517 -38.128816332,143.819735609 -38.128812409,143.819734961 -38.128808276,143.819734506 -38.128804003,143.819734197 -38.128799643,143.819734007 -38.128795241,143.819733955 -38.128786459,143.819734123 -38.128782155,143.819734466 -38.128777966,143.819735044 -38.128773947,143.819735938 -38.128770165,143.81973726 -38.128766703,143.819739042 -38.128763592,143.819740929 -38.128760566,143.819742575 -38.128757367,143.819745537 -38.128750747,143.819747203 -38.128747584,143.819751006 -38.12874162,143.819752483 -38.128738328,143.819753637 -38.1287348,143.819755624 -38.12872751,143.819756766 -38.128723976,143.819758223 -38.12872068,143.819762014 -38.128714738,143.81976372 -38.128711625,143.819765308 -38.128708425,143.819766996 -38.128705298,143.819769013 -38.128702415,143.81977151 -38.128699886,143.819777005 -38.128695196,143.819780005 -38.128693035,143.819783492 -38.128691233,143.819787321 -38.128689683,143.819791266 -38.128688216,143.81979512 -38.128686681,143.819798786 -38.128685005,143.819802588 -38.128683433,143.819806869 -38.128682225,143.819811581 -38.128681348,143.819816601 -38.128680722,143.81982183 -38.128680288,143.819827192 -38.128680003,143.819832616 -38.128679845,143.819838048 -38.128679805,143.819843427 -38.128679889,143.819848696 -38.128680118,143.819853787 -38.128680526,143.819858619 -38.128681167,143.8198631 -38.128682112,143.819871307 -38.128684632,143.819875757 -38.128685597,143.819880536 -38.128686277,143.819885546 -38.12868676,143.8198907 -38.128687114,143.819906297 -38.128688037,143.819911301 -38.1286885,143.819916073 -38.128689155,143.819920513 -38.128690085,143.819928701 -38.128692521,143.819933172 -38.128693421,143.819937999 -38.12869402,143.819943091 -38.128694396,143.819948371 -38.128694613,143.819953779 -38.128694722,143.819970288 -38.128694807,143.81997574 -38.128694877,143.819981087 -38.128695036,143.819986269 -38.128695333,143.819991209 -38.128695833,143.819995813 -38.128696615,143.819999958 -38.128697781,143.820003593 -38.128699376,143.82000703 -38.128701138,143.820014102 -38.128704495,143.820017537 -38.128706256,143.820021171 -38.128707853,143.820025317 -38.128709019,143.820029922 -38.1287098,143.820034868 -38.128710294,143.820040065 -38.128710578,143.820045439 -38.128710713,143.820056519 -38.128710704,143.820084711 -38.12871027,143.820095668 -38.128710365,143.820100951 -38.128710576,143.820106035 -38.128710955,143.820110852 -38.128711558,143.820115311 -38.128712461,143.820123493 -38.128714885,143.82012795 -38.12871579,143.820132763 -38.128716396,143.820137842 -38.128716779,143.820143116 -38.128716998,143.82014853 -38.128717099,143.820181889 -38.128716974,143.820187308 -38.128717071,143.820192587 -38.128717286,143.820197668 -38.128717667,143.820202478 -38.128718276,143.820206922 -38.128719192,143.820215021 -38.128721685,143.820219392 -38.128722662,143.820224067 -38.128723384,143.820228937 -38.128723942,143.820238866 -38.1287249,143.820243739 -38.128725456,143.820248421 -38.128726171,143.820252802 -38.12872714,143.820260934 -38.128729606,143.820265402 -38.128730503,143.820270238 -38.128731089,143.820275351 -38.128731443,143.820280668 -38.128731626,143.820286132 -38.128731686,143.820291696 -38.128731662,143.820314263 -38.128731304,143.820319814 -38.128731291,143.820325243 -38.128731379,143.82033049 -38.128731623,143.820335471 -38.128732088,143.820340078 -38.128732868,143.820344168 -38.128734082,143.820347658 -38.1287358,143.820350818 -38.1287377949999,143.820353885 -38.128739871,143.820356673 -38.12874218,143.820358972 -38.1287449,143.82036093 -38.128747909,143.820364681 -38.128754066,143.820366772 -38.128756967,143.820368733 -38.128759978,143.820370241 -38.128763373,143.820371339 -38.128767115,143.820372138 -38.128771111,143.820372724 -38.128775289,143.820373159 -38.128779598,143.820373755 -38.12878846,143.820374339 -38.128802034,143.820374925 -38.128820193,143.820375072 -38.128829145,143.820374932 -38.128837862,143.820374661 -38.128842063,143.820374181 -38.128846102,143.820373405 -38.128849918,143.820372226 -38.128853432,143.820368932 -38.128859755,143.820367561 -38.128863117,143.820366448 -38.12886667,143.820364398 -38.128873902,143.820363141 -38.128877344,143.82036148 -38.128880485,143.820359293 -38.128883234,143.820354473 -38.1288884,143.820351939 -38.12889089,143.820348772 -38.128893304,143.820341075 -38.128898689,143.820336877 -38.1289013849999,143.820332427 -38.128903718,143.820328149 -38.128905741,143.820324532 -38.128907557,143.820322002 -38.128909218,143.820320807 -38.128910647,143.820320924 -38.128911565)))",Aug2010,+/- 5m,LiDAR,Barwon,2330013,Rural Storage,0.98516573,1021.00009435,AllVicPoly023194,23434,Y,Y,-38.1289128,143.819734,141.653,1020.2804071868196
"MULTIPOLYGON (((145.9939085 -36.841948,145.9937535 -36.841999,145.9935755 -36.841988,145.993445999 -36.8418965,145.9934895 -36.841744,145.993662 -36.8417505,145.993821 -36.8418185,145.9939085 -36.841948)))",2005,+/- 5m,Satellite imagery,Broken,4040008,Rural Storage,0.74511472,826.48073545,AllVicPoly028873,29472,Y,Y,-36.841999,145.993446,111.427,823.099214171605
"MULTIPOLYGON (((142.044216 -35.3070845,142.043783 -35.307088,142.0438035 -35.306825,142.0442125 -35.306807999,142.044216 -35.3070845)))",2005,+/- 5m,Satellite imagery,Wimmera-Avon,414,Rural Storage,1.14539068,1144.34256897,AllVicPoly335480,341413,Y,N,-35.307088,142.043783,136.543,1145.0035647633213
"MULTIPOLYGON (((147.660825373 -37.798300225,147.66066763 -37.798219296,147.660626479 -37.798194606,147.660614134 -37.798174031,147.660612763 -37.798142482,147.660629223 -37.798112305,147.66067723 -37.798094474,147.660754045 -37.798073899,147.660845948 -37.79806704,147.660932364 -37.798060183,147.661003691 -37.798069783,147.661059929 -37.798098589,147.66107639 -37.79811642,147.661085991 -37.798135624,147.661072274 -37.798154827,147.66097763 -37.798231641,147.660867895 -37.798290624,147.660848691 -37.798300225,147.660825373 -37.798300225)))",Mar2011,+/- 5m,Aerial Imagery,Mitchell River,2240020,Rural Storage,0.65093375,746.13449392,AllVicPoly226931,231093,Y,Y,-37.7983002,147.6606128,105.471,740.436626857785
"MULTIPOLYGON (((145.476362473 -37.841703609,145.476380697 -37.841785412,145.476379344 -37.841851174,145.476351888 -37.841895549,145.476311489 -37.841923969,145.476248303 -37.841931045,145.476172335 -37.841914275,145.476126493 -37.841884738,145.476104086 -37.841844981,145.476121916 -37.841784694,145.476153014 -37.841724579,145.476180308 -37.841688097,145.476237022 -37.841673042,145.476273563 -37.841670885,145.47632979 -37.841679506,145.476362473 -37.841703609)))",Dec2009,+/- 5m,Aerial Imagery,Yarra,2290011,Rural Storage,0.43979098,554.54413115,AllVicPoly360425,366571,Y,Y,-37.841931,145.4761041,85.603,552.8757469613569
"MULTIPOLYGON (((144.5862304 -37.984146711,144.586353594 -37.983340953,144.586396878 -37.983292674,144.586476788 -37.983271032,144.586536721 -37.983272697,144.586853031 -37.983320975,144.586889656 -37.983340953,144.58690464 -37.983365925,144.586912964 -37.983439175,144.586816406 -37.98383373,144.586793099 -37.983891998,144.586748149 -37.983956925,144.586714854 -37.984045159,144.586676563 -37.984181671,144.586681558 -37.984374787,144.586674899 -37.984594539,144.586558363 -37.985277103,144.586496766 -37.985340365,144.586461806 -37.985347024,144.586210423 -37.985315393,144.586080569 -37.985260455,144.586045608 -37.985205517,144.586043944 -37.985122277,144.586140501 -37.984551255,144.5862304 -37.984146711)))",,+/- 5m,Aerial Imagery,Moorabool,2320105,Settling Ponds,21.01943737,10349.94359242,,241244,N,N,-37.985347,144.5860439,533.356,10332.94287819607
"MULTIPOLYGON (((141.639562461 -37.70466933,141.640025666 -37.704718089,141.640044626 -37.704730278,141.640054109 -37.7047424679999,141.640063588 -37.704760075,141.640063589 -37.704787163,141.640006704 -37.704890097,141.639987743 -37.704903641,141.639960655 -37.704913122,141.639932212 -37.704919894,141.639887517 -37.704922603,141.639658623 -37.704881971,141.63956517 -37.704839985,141.639501513 -37.704776328,141.639498804 -37.704751949,141.639498803 -37.704731633,141.639512348 -37.704704545,141.639534019 -37.704684229,141.639562461 -37.70466933)))",Mar2010,+/- 5m,Aerial Imagery,Glenelg,2380543,Rural Storage,0.97874546,1015.96029702,AllVicPoly091889,93588,Y,Y,-37.7049226,141.6394988,127.324,1016.7001935516666
"MULTIPOLYGON (((143.564139952 -38.620154825,143.564149246 -38.620145531,143.564158075 -38.620142743,143.564168299 -38.620143672,143.564248226 -38.620186424,143.56424962 -38.620193859,143.564249621 -38.62020083,143.564194322 -38.620272393,143.564185029 -38.62027704,143.564176199 -38.62027704,143.564103705 -38.620256128,143.564092089 -38.620247299,143.564088371 -38.620234752,143.564087907 -38.620221276,143.564089301 -38.620211053,143.564139952 -38.620154825)))",,+/- 5m,Aerial Imagery,Otway Coast,2350204,Rural Storage,0.06941613,137.12611674,AllVicPoly245612,250665,Y,Y,-38.620277,143.5640879,43.934,137.07147613346575
"MULTIPOLYGON (((141.322068294 -37.434189937,141.322323618 -37.434258807,141.322343775 -37.434277285,141.322348815 -37.4343008009999,141.3223085 -37.434475497,141.322290023 -37.434495654,141.322268186 -37.434504053,141.321954069 -37.434418385,141.321933913 -37.434391509,141.321933912 -37.434347835,141.322016222 -37.434198336,141.322034698 -37.434189937,141.322068294 -37.434189937)))",Mar2010,+/- 5m,Aerial Imagery,Glenelg,2380032,Rural Storage,0.83734007,902.79249477,AllVicPoly077136,78715,Y,Y,-37.4345041,141.3219339,114.532,903.5150460894931
"MULTIPOLYGON (((144.127698 -35.8443795,144.1275615 -35.8441735,144.1275605 -35.844143499,144.1275725 -35.8440735,144.127601 -35.844052501,144.127641 -35.844052501,144.128073001 -35.8444105,144.128091001 -35.844452,144.128075499 -35.844474,144.127925499 -35.844519,144.1278735 -35.844515499,144.127756499 -35.8444415,144.127698 -35.8443795)))",2005,+/- 5m,Satellite imagery,Loddon,407,Rural Irrigation Storage,1.13810991,1138.83303564,AllVicPoly184844,188395,Y,N,-35.844519,144.1275605,148.828,1137.5079413837789
"MULTIPOLYGON (((141.691023891 -37.581867542,141.69090389 -37.581894117,141.690818352 -37.581903252,141.690795515 -37.581897023,141.690780568 -37.581882906,141.690773508 -37.581864636,141.690773923 -37.581848442,141.690785134 -37.581823528,141.69080631 -37.581802351,141.690864443 -37.58178159,141.691009773 -37.581761659,141.691045898 -37.581764981,141.691075794 -37.581787818,141.691089082 -37.581805258,141.691092819 -37.581830172,141.691087421 -37.581844289,141.691072473 -37.581856746,141.691023891 -37.581867542)))",Mar2010,+/- 5m,Aerial Imagery,Glenelg,2380536,Rural Storage,0.20842936,315.14146036,AllVicPoly086253,87890,Y,Y,-37.5819033,141.6907735,71.247,315.364325215218
"MULTIPOLYGON (((143.335508472 -37.500028366,143.335343173 -37.499985511,143.335289604 -37.499961022,143.33525134 -37.499922758,143.335243688 -37.499882964,143.33525134 -37.499852353,143.335269707 -37.499814089,143.335324807 -37.499766642,143.335407456 -37.499729909,143.335532961 -37.49970389,143.335572755 -37.499700829,143.335609488 -37.499713073,143.335649283 -37.499745215,143.335682955 -37.49981715,143.335689077 -37.499904392,143.335689077 -37.499939594,143.335673771 -37.499980919,143.335653874 -37.500005408,143.335621733 -37.500022244,143.335588061 -37.500029897,143.335508472 -37.500028366)))",Mar2010,+/- 5m,Aerial Imagery,Hopkins River,2360208,Rural Storage,1.10199596,1111.37660631,AllVicPoly139854,142016,Y,Y,-37.5000299,143.3352437,121.501,1111.1004653895834
"MULTIPOLYGON (((146.42921315 -36.362264198,146.429280735 -36.3622123809999,146.429339309 -36.362142542,146.429397883 -36.362061438,146.429463218 -36.362025392,146.429515034 -36.362016379,146.429564597 -36.362029899,146.42959839 -36.362027644,146.429670483 -36.362005116,146.429717792 -36.362009622,146.429742575 -36.362029898,146.42973131 -36.362072702,146.429674988 -36.362160565,146.429605149 -36.362219141,146.429506023 -36.362261945,146.429454206 -36.362288979,146.429413655 -36.362338542,146.429379862 -36.362365577,146.429301011 -36.362372336,146.429251448 -36.362361071,146.42921315 -36.362329531,146.429199632 -36.362288978,146.42921315 -36.362264198)))",Dec2009,+/- 5m,Aerial Imagery,Ovens,4030602,Rural Storage,1.00492137,1036.45814034,AllVicPoly249962,255083,Y,Y,-36.3623723,146.4291996,137.77,1031.237818142816
"MULTIPOLYGON (((144.17305287 -37.561875816,144.17305726 -37.561874722,144.173061382 -37.561873427,144.173068943 -37.561870334,144.173073056 -37.561869035,144.173077434 -37.561867933,144.173086337 -37.56186584,144.173090541 -37.56186461,144.173094343 -37.56186308,144.173097643 -37.561861179,144.173103876 -37.561857099,144.173106925 -37.56185501,144.173112492 -37.561850436,144.173118559 -37.561846234,144.173121518 -37.561844078,144.173124628 -37.561842035,144.173128162 -37.561840306,144.173135892 -37.561837342,144.173139667 -37.561835792,144.173146822 -37.561832401,144.173150827 -37.561831022,144.173155135 -37.56182987,144.173163977 -37.561827733,144.17316817 -37.561826495,144.173171968 -37.561824963,144.173175263 -37.561823057,144.173181462 -37.561818953,144.173184468 -37.561816832,144.173189845 -37.561812117,144.173195473 -37.561807588,144.173200633 -37.561802712,144.17320624 -37.561798168,144.173211593 -37.561793434,144.173214598 -37.561791311,144.173220866 -37.561787258,144.173224265 -37.561785427,144.173228246 -37.561784029,144.173232738 -37.561783011,144.173237604 -37.561782272,144.173242742 -37.561781733,144.173248072 -37.561781337,144.173259092 -37.561780809,144.173270367 -37.561780464,144.173304571 -37.561779647,144.173350131 -37.561778403,144.173361392 -37.5617781609999,144.173372438 -37.561778094,144.173377814 -37.561778184,144.173383032 -37.561778406,144.173388035 -37.561778813,144.173392739 -37.561779472,144.17339704 -37.561780474,144.173400902 -37.56178185,144.173404656 -37.561783319,144.173408617 -37.561784611,144.173416775 -37.561786995,144.17342063 -37.561788378,144.173427743 -37.561791659,144.173431576 -37.561793065,144.173439614 -37.561795565,144.173443448 -37.561796975,144.173450555 -37.561800283,144.173454395 -37.561801698,144.173462451 -37.561804211,144.173466297 -37.561805626,144.173473436 -37.561808924,144.173477299 -37.561810313,144.173485444 -37.561812684,144.173489368 -37.561813947,144.173493048 -37.56181536,144.173496786 -37.56181664,144.173541893 -37.56183537,144.173559006 -37.56183537,144.173578021 -37.561825572,144.173590619 -37.56180463,144.173616049 -37.561788644,144.173635064 -37.561781108,144.173662634 -37.561782615,144.173672142 -37.561795427,144.173673092 -37.561812761,144.173664487 -37.561846346,144.1736644 -37.56185062,144.173664116 -37.561854799,144.173663582 -37.561858821,144.173662724 -37.561862615,144.173661431 -37.561866089,144.173659671 -37.561869215,144.173657797 -37.561872253,144.173656152 -37.561875451,144.173653122 -37.561882021,144.173651368 -37.561885116,144.173647195 -37.561890792,144.173645378 -37.561893823,144.173642028 -37.561900083,144.173640057 -37.561902988,144.173637682 -37.56190559,144.173635166 -37.561908084,144.173630302 -37.561913193,144.173624913 -37.561917908,144.173620055 -37.561923014,144.173617535 -37.561925499,144.173615144 -37.561928078,144.173613134 -37.561930943,144.173609569 -37.561937008,144.173607509 -37.561939833,144.173605005 -37.561942328,144.173599577 -37.561947006,144.173596644 -37.561949182,144.173593232 -37.561951001,144.173589489 -37.561952574,144.173585652 -37.561954077,144.17358196 -37.561955688,144.173575151 -37.561959337,144.173566594 -37.56196308,144.173561908 -37.561965304,144.173557549 -37.561967857,144.17355381 -37.561970696,144.173547887 -37.561975963,144.173545993 -37.561978084,144.173545132 -37.561979753,144.17354522 -37.561980647,144.173530408 -37.561981326,144.173523669 -37.561981517,144.173516539 -37.561981576,144.173509432 -37.561981428,144.173502768 -37.561980996,144.173496974 -37.561980196,144.173492472 -37.561978948,144.173489002 -37.561977242,144.173482473 -37.561973477,144.173479302 -37.561971515,144.173473573 -37.56196707,144.173467658 -37.561962783,144.173459713 -37.561955562,144.173457174 -37.561953063,144.173455024 -37.561950231,144.173451282 -37.561944093,144.173449276 -37.561941139,144.173444747 -37.561935672,144.173442783 -37.561932681,144.173439243 -37.561926372,144.173437289 -37.561923373,144.173432829 -37.561917847,144.173430895 -37.56191483,144.173427449 -37.56190844,144.173425577 -37.561905372,144.173421396 -37.561899608,144.173419685 -37.561896402,144.173418252 -37.561892959,144.173415589 -37.561885899,144.173414047 -37.56188255,144.173412139 -37.56187951,144.173409765 -37.561876868,144.173404668 -37.561871877,144.173402044 -37.561869446,144.173396222 -37.561865067,144.173390658 -37.561860461,144.173384659 -37.561856217,144.173379015 -37.561851655,144.173372922 -37.561847457,144.17336706 -37.5618430379999,144.17336382 -37.561841082,144.173357101 -37.561837356,144.173353496 -37.561835697,144.173349351 -37.561834499,144.173344737 -37.56183371,144.173339787 -37.561833227,144.17333461 -37.561832974,144.173329293 -37.561832901,144.173323911 -37.561832978,144.173318536 -37.561833194,144.173313238 -37.561833555,144.173308096 -37.56183409,144.173303202 -37.561834843,144.173298671 -37.561835883,144.173294643 -37.561837306,144.173291195 -37.561839162,144.173249071 -37.561849689,144.173227206 -37.561867022,144.173198684 -37.561885863,144.173179669 -37.561900182,144.173143542 -37.561912994,144.173081745 -37.561914501,144.173053224 -37.561893399,144.17305287 -37.561875816)))",Mar2008,,LiDAR,Moorabool,2320011,Rural Storage,0.46551248,578.91989803,AllVicPoly229357,233559,Y,Y,-37.5619816,144.1730529,145.193,578.2634764682593
"MULTIPOLYGON (((143.668383999 -36.995088,143.6684105 -36.9950865,143.6685105 -36.9951085,143.6685825 -36.9951265,143.668617999 -36.995153501,143.6686385 -36.9952105,143.6686565 -36.9953245,143.668654501 -36.9953815,143.668643 -36.9953955,143.668616001 -36.9954075,143.6685855 -36.995407,143.6684485 -36.9953425,143.6684285 -36.995324499,143.668396 -36.99527,143.668370499 -36.995179001,143.6683575 -36.995115501,143.668362501 -36.9950985,143.668383999 -36.995088)))",2005,+/- 5m,Satellite imagery,Loddon,4070406,Town Rural Storage,0.55790377,663.93645861,AllVicPoly191641,195265,Y,Y,-36.9954075,143.6683575,100.845,663.5507847184289
"MULTIPOLYGON (((142.603096006 -37.593962315,142.603082203 -37.594031329,142.603077184 -37.59405517,142.603067146 -37.59408152,142.603045815 -37.594089049,142.602991859 -37.594090304,142.602974292 -37.59408152,142.60295547 -37.594056425,142.602941667 -37.594030074,142.602941667 -37.593998704,142.602941667 -37.593982392,142.602945432 -37.593967335,142.60295547 -37.593949768,142.602962999 -37.593942239,142.602976801 -37.59393471,142.602993113 -37.593927181,142.603032011 -37.593917143,142.603055929 -37.593917623,142.603082203 -37.593924672,142.603094751 -37.593940984,142.603096006 -37.593962315)))",Mar2010,+/- 5m,Aerial Imagery,Hopkins River,2360007,Rural Storage,0.12463883,213.55076385,AllVicPoly151768,154056,Y,Y,-37.5940903,142.6029417,54.582,213.61645861022475
