system:index,B2,B3,B4,B8,class,.geo
5_9_0,1886.0,2392.0,2668.0,2746.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31017322772996,-36.752997798003015]}"
5_10_0,818.0,1168.0,1566.0,2078.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31134103759933,-36.75156049354842]}"
5_11_0,1336.0,1858.0,2044.0,2246.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30990373314472,-36.75209948271889]}"
5_12_0,978.0,1260.0,1606.0,2110.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31089187995727,-36.75102150437795]}"
5_13_0,1015.0,1188.0,1374.0,1924.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30873592327538,-36.75371645023031]}"
5_14_0,769.0,1162.0,1596.0,3034.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31322749969598,-36.75335712411666]}"
5_15_0,745.0,903.0,1064.0,1114.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3126885105255,-36.751290998963185]}"
5_16_0,1432.0,1630.0,1854.0,2036.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3125986789971,-36.75281813494619]}"
5_17_0,716.0,978.0,1202.0,2026.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30837659716173,-36.75407577634395]}"
5_18_0,1282.0,1738.0,2042.0,2834.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31295800511074,-36.754165607872366]}"
5_19_0,358.0,653.0,755.0,2468.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31223935288344,-36.753446955645074]}"
6_0_0,605.0,926.0,1338.0,2204.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31313766816757,-36.74742824324147]}"
6_1_0,573.0,872.0,1264.0,2244.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31026305925838,-36.74877571616765]}"
6_2_0,543.0,909.0,1256.0,2480.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31125120607092,-36.747697737826705]}"
6_3_0,3066.0,4472.0,5488.0,5804.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31439530956533,-36.747518074769886]}"
6_4_0,626.0,910.0,1314.0,2346.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31071221690044,-36.74787740088353]}"
6_5_0,699.0,956.0,1256.0,1858.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31053255384361,-36.74697908559941]}"
6_6_0,607.0,950.0,1294.0,2546.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.311700363713,-36.74805706394036]}"
6_7_0,592.0,861.0,1232.0,2174.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31062238537203,-36.74868588463924]}"
6_8_0,893.0,1392.0,1828.0,2920.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31376648886643,-36.74742824324147]}"
6_9_0,643.0,891.0,1244.0,2182.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31188002676978,-36.74823672699718]}"
6_10_0,491.0,796.0,1120.0,2114.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31304783663916,-36.747518074769886]}"
6_11_0,532.0,850.0,1188.0,2294.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.311700363713,-36.74760790629829]}"
6_12_0,973.0,1328.0,1676.0,1914.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3126885105255,-36.74697908559941]}"
6_13_0,623.0,950.0,1368.0,2420.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31053255384361,-36.748416390054004]}"
6_14_0,235.0,414.0,659.0,1936.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31053255384361,-36.74733841171306]}"
6_15_0,2874.0,4280.0,5176.0,5668.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3142156465085,-36.74760790629829]}"
6_16_0,571.0,901.0,1290.0,2498.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31098171148568,-36.747697737826705]}"
6_17_0,571.0,872.0,1272.0,2356.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31017322772996,-36.74859605311082]}"
6_18_0,679.0,919.0,1242.0,2118.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31089187995727,-36.746889254071]}"
6_19_0,651.0,1024.0,1324.0,2158.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31143086912775,-36.74742824324147]}"
7_0_0,1284.0,1730.0,2176.0,2430.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31295800511074,-36.74383498210499]}"
7_1_0,836.0,1108.0,1544.0,2214.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31457497262215,-36.74347565599135]}"
7_2_0,920.0,1158.0,1410.0,2142.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31376648886643,-36.743655319048166]}"
7_3_0,944.0,1324.0,1462.0,2092.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3134071627528,-36.744373971275465]}"
7_4_0,2314.0,2702.0,3334.0,3730.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31188002676978,-36.7431163298777]}"
7_5_0,1262.0,1678.0,2016.0,2216.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31214952135502,-36.74257734070723]}"
7_6_0,1538.0,2152.0,2522.0,3186.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31214952135502,-36.743655319048166]}"
