system:index,B2,B3,B4,B8,id,.geo
00000000000000000036_0,377.0,543.0,585.0,1998.0,54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2063325551676,-37.66074539260579]}"
00000000000000000037_0,872.0,1234.0,1798.0,2454.0,55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1284440457526,-36.66397475334677]}"
00000000000000000038_0,775.0,1004.0,1274.0,2098.0,56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.3539303306303,-38.16182565808766]}"
00000000000000000039_0,287.0,406.0,514.0,1516.0,57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.11784392539997,-37.845888172662825]}"
0000000000000000003a_0,1058.0,1466.0,1952.0,2676.0,58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.39713014723273,-36.51548323688181]}"
0000000000000000003b_0,918.0,1222.0,1736.0,2548.0,59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9624353812473,-36.34004226189327]}"
0000000000000000003c_0,544.0,755.0,1108.0,1972.0,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80415222818544,-37.66397932762862]}"
0000000000000000003d_0,224.0,230.0,205.0,1534.0,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.46082984944053,-38.414701410567304]}"
0000000000000000003e_0,281.0,478.0,490.0,2146.0,62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.75025331113827,-37.63047216753096]}"
0000000000000000003f_0,1089.0,1472.0,2034.0,2655.0,63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5816441065909,-36.5845636822306]}"
00000000000000000040_0,1003.0,1278.0,1750.0,2718.0,64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.04283917345785,-37.53812535632348]}"
00000000000000000041_0,326.0,466.0,644.0,1672.0,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3120596898266,-36.8513633216141]}"
00000000000000000042_0,577.5,769.5,1149.0,1835.0,66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.11847274609886,-38.14951873869522]}"
00000000000000000043_0,820.0,1094.0,1500.0,2156.0,67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.11263369675208,-36.858549843887054]}"
00000000000000000044_0,364.0,531.0,645.0,2154.0,68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.03744470747128,-37.879215669703655]}"
00000000000000000045_0,610.0,953.0,1292.0,3032.0,69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5776062620942,-38.41506073668095]}"
00000000000000000046_0,736.0,993.0,1400.0,2136.0,70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0780485583135,-36.99859719668129]}"
00000000000000000047_0,792.0,1040.0,1444.0,2138.0,71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.23201979801158,-37.713566331312016]}"
00000000000000000048_0,932.0,1256.0,1742.0,2766.0,72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.26292184378528,-37.55195941169892]}"
00000000000000000049_0,725.5,1110.0,1319.0,3000.0,73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35068724704377,-38.256418257505445]}"
0000000000000000004a_0,344.0,465.0,635.0,1532.0,74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35508899193596,-36.72847379074655]}"
0000000000000000004b_0,712.5,1005.5,1362.0,2145.0,75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.22941468368762,-37.00982613773278]}"
0000000000000000004c_0,703.0,1040.0,1390.0,2844.0,76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6864820745295,-38.20377698185604]}"
0000000000000000004d_0,278.0,424.0,587.0,1816.0,77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.4532748524902,-36.79054737687921]}"
0000000000000000004e_0,634.0,875.0,1224.0,2319.0,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.72583285825579,-38.09193672898316]}"
0000000000000000004f_0,502.0,754.0,767.0,2230.0,79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6069811718849,-38.60837818582347]}"
00000000000000000050_0,584.0,966.0,1230.0,2520.0,80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.27936101348467,-36.95125598120819]}"
00000000000000000051_0,959.0,949.0,921.0,1566.0,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.42211246069496,-38.241865549902705]}"
00000000000000000052_0,342.5,462.5,644.5,1599.0,82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.29166793287712,-37.06938444106991]}"
00000000000000000053_0,808.0,1003.0,1310.0,2272.0,83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25286071260314,-37.76953137351266]}"
00000000000000000054_0,740.0,1011.0,1502.0,2395.0,84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.27091684981394,-37.99411019454254]}"
00000000000000000055_0,466.0,654.0,947.0,2322.0,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.96522015862809,-37.66128438177626]}"
00000000000000000056_0,789.0,948.0,1050.0,1640.0,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.9522889928186,-37.47093137307133]}"
00000000000000000057_0,330.0,503.0,643.0,1968.0,87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25348953330203,-37.09283046998543]}"
00000000000000000058_0,1118.0,1476.0,1704.0,3852.0,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.58847587703204,-38.607120544425705]}"
00000000000000000059_0,345.0,522.0,623.0,1974.0,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.39183008705643,-36.73251620952509]}"
0000000000000000005a_0,728.0,973.0,1354.0,2192.0,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.67983911570886,-38.04288871447023]}"
0000000000000000005b_0,847.0,1124.0,1558.0,2200.0,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.17848020707805,-36.903914765735095]}"
0000000000000000005c_0,1162.0,1350.0,1686.0,2620.0,92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.38806631142683,-38.21572457513483]}"
0000000000000000005d_0,875.0,1128.0,1546.0,2242.0,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3426922410151,-37.77501109674579]}"
0000000000000000005e_0,322.0,455.0,542.0,2070.0,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3931775599826,-37.9456910007285]}"
0000000000000000005f_0,686.0,902.0,1238.0,1966.0,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3426024094867,-36.65966283998299]}"
00000000000000000060_0,317.0,462.5,589.5,1839.0,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12008971361027,-37.05132830385911]}"
00000000000000000061_0,312.0,446.0,519.0,1670.0,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.67111173460734,-37.74303107263114]}"
00000000000000000062_0,824.0,1032.0,1428.0,1996.0,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.9777113153592,-37.52914220348228]}"
00000000000000000063_0,506.0,717.0,944.0,2084.0,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.27001853452984,-37.87508341939671]}"
00000000000000000064_0,160.0,375.0,335.0,2380.0,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.63393063040849,-38.64368197648937]}"
00000000000000000065_0,246.0,392.0,500.0,2092.0,101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12934236103672,-37.83951013414558]}"
00000000000000000066_0,642.0,976.0,1106.0,3370.0,102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.05002112144896,-36.32441157594959]}"
00000000000000000067_0,744.0,977.0,1362.0,1976.0,103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32813953341235,-36.9250251749119]}"
00000000000000000068_0,721.0,959.0,1368.0,2078.0,104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34790246966298,-37.800343587757965]}"
00000000000000000069_0,675.0,891.0,1260.0,1854.0,105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.24360806517672,-36.886936606865234]}"
0000000000000000006a_0,229.0,339.0,373.0,1450.0,106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.22950451521604,-37.886851349618674]}"
0000000000000000006b_0,802.0,1130.0,1570.0,2510.0,107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.94761317905935,-36.39268353754267]}"
0000000000000000006c_0,231.0,523.0,307.0,4564.0,108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.48049380559902,-37.72865802808523]}"
0000000000000000006d_0,473.0,632.5,920.5,1814.0,109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32265981017923,-38.0885231309035]}"
0000000000000000006e_0,1438.0,1626.0,1904.0,2596.0,110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.48499453058332,-38.250938534272315]}"
0000000000000000006f_0,841.0,1062.0,1368.0,2188.0,111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.61551516708406,-38.50965333609874]}"
00000000000000000070_0,636.0,1072.0,1388.0,3228.0,112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.65288508290342,-38.4620426260404]}"
00000000000000000071_0,340.0,433.0,582.0,1614.0,113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.18997864271478,-37.922155140284566]}"
00000000000000000072_0,331.0,496.0,602.0,1964.0,114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.4622580053314,-36.7777014683163]}"
00000000000000000073_0,607.0,826.0,1166.0,2072.0,115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2030042143345,-37.68005917121436]}"
00000000000000000074_0,179.0,282.0,262.0,1736.0,116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.22429886084998,-37.48027385202618]}"
00000000000000000075_0,1280.0,1606.0,2162.0,3220.0,117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7180037924384,-37.580974995375975]}"
00000000000000000076_0,938.0,1240.0,1720.0,2578.0,118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.22429428656815,-36.52419689513777]}"
00000000000000000077_0,811.0,1162.0,1456.0,2884.0,119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.33695217176043,-38.415689557379835]}"
00000000000000000078_0,191.0,475.0,329.0,3896.0,120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.60410656297572,-38.41155730707288]}"
