system:index,B2,B3,B4,B8,id,.geo
00000000000000000040_0,146.0,250.0,191.0,2438.0,64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6061726881292,-37.32818907442474]}"
00000000000000000041_0,172.0,283.0,289.0,2251.0,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.00502467427827,-37.680867654970065]}"
00000000000000000042_0,156.0,282.0,230.0,1824.0,66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3535664302348,-37.551600085585264]}"
00000000000000000043_0,274.0,433.0,463.0,2462.0,67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55793773165385,-37.198113021284236]}"
00000000000000000044_0,232.0,296.0,328.0,1451.0,68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.20651679250628,-37.27330201056504]}"
00000000000000000045_0,304.0,470.0,418.0,2359.0,69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.05497100407533,-37.241232154921974]}"
00000000000000000046_0,173.0,303.0,300.0,2244.0,70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.14138893440762,-37.4676974380485]}"
00000000000000000047_0,791.0,1064.0,1434.0,2298.0,71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7993104742149,-37.004436246028064]}"
00000000000000000048_0,420.0,550.0,754.0,2042.0,72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.24118718819145,-37.260545933530544]}"
00000000000000000049_0,424.0,553.0,626.0,1737.0,73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.51221348369216,-37.226230289677176]}"
0000000000000000004a_0,164.0,253.0,236.0,2053.0,74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.36318297805673,-37.01063462148849]}"
0000000000000000004b_0,134.0,220.0,177.0,1841.0,75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5057456136465,-37.409756102222794]}"
0000000000000000004c_0,655.0,861.0,1202.0,2084.0,76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48013905376723,-37.43068684834278]}"
0000000000000000004d_0,395.0,527.0,767.0,2110.0,77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.57428249554297,-37.00937698009072]}"
0000000000000000004e_0,159.0,272.0,261.0,1338.0,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.29535559982384,-37.37409298544325]}"
0000000000000000004f_0,910.0,1199.0,1627.0,3704.0,79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.09737148548575,-37.11268323776447]}"
00000000000000000050_0,731.0,943.0,1372.0,2146.0,80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43001306091335,-37.27851223921293]}"
00000000000000000051_0,51.0,167.0,138.0,1524.0,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5178728699821,-37.19613672765917]}"
00000000000000000052_0,126.0,205.0,188.0,1646.0,82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.84018381964233,-37.559505260085515]}"
00000000000000000053_0,799.0,1076.0,1478.0,2204.0,83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.49325445691537,-37.1873332378748]}"
00000000000000000054_0,314.0,505.0,572.0,2256.0,84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.22250223028175,-37.53965249230648]}"
00000000000000000055_0,191.0,295.0,292.0,1614.0,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.16429597415265,-37.415325656984336]}"
00000000000000000056_0,278.0,382.5,485.5,1766.5,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.3668660707216,-37.09202198622972]}"
00000000000000000057_0,131.0,256.0,200.0,2094.0,87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.67112088317106,-37.677274393833585]}"
00000000000000000058_0,168.0,257.0,261.0,1366.0,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3055963940628,-37.59777349118901]}"
00000000000000000059_0,789.0,1110.0,1554.0,2458.0,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7850272611974,-37.209072467750495]}"
0000000000000000005a_0,410.0,558.0,705.0,2099.0,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.97412262850457,-37.15768883349886]}"
0000000000000000005b_0,254.5,440.5,447.0,1935.5,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.303714506248,-37.08654226299659]}"
0000000000000000005c_0,380.0,609.0,702.0,2614.0,92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71037726108707,-37.32549412857238]}"
0000000000000000005d_0,116.0,164.0,171.0,1970.0,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.83344645501145,-37.35316223932327]}"
0000000000000000005e_0,141.0,320.5,187.5,2398.0,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.8459330374607,-37.60181590996755]}"
0000000000000000005f_0,726.5,985.5,1370.0,2239.0,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71343153305307,-37.10361025339486]}"
00000000000000000060_0,663.0,916.0,1194.0,2306.0,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.50897497438748,-37.150142985112254]}"
00000000000000000061_0,202.0,357.0,267.0,2350.0,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.90522184621258,-37.327829748311096]}"
00000000000000000062_0,420.0,554.0,637.0,2169.0,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1847775626306,-36.93903889334417]}"
00000000000000000063_0,116.0,220.5,186.0,1747.0,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.77604410835622,-37.74204292581861]}"
00000000000000000064_0,187.0,352.0,273.0,2840.0,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.55721450514469,-37.612685524905395]}"
00000000000000000065_0,468.0,679.0,929.0,1802.0,101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.84710084733007,-37.275996956417394]}"
00000000000000000066_0,332.0,440.0,538.5,1884.0,102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.89821498699646,-37.222637028540696]}"
00000000000000000067_0,194.0,355.0,357.0,1986.0,103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.36542419198517,-37.456737991582244]}"
00000000000000000068_0,120.0,272.0,172.0,2690.0,104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6811820143532,-37.779143347052745]}"
