B2,B3,B4,B8,class_3,class_2,.geo,Contributor,coordinates
629.0,930.5,1328.0,1751.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94473857015015, -37.75417018215422]}",AK,"[143.94473857015015, -37.75417018215422]"
672.0,1043.0,1328.0,2200.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9007211212283, -37.813458990906106]}",AK,"[143.9007211212283, -37.813458990906106]"
298.0,539.0,657.0,2136.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30011209654782, -36.760813140974854]}",EG,"[144.30011209654782, -36.760813140974854]"
2010.0,2214.0,2047.0,2984.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.33931523719025, -27.554788277789584]}",AK,"[152.33931523719025, -27.554788277789584]"
601.0,850.0,1192.0,2408.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.77901312307566, -38.1531119998317]}",NK,"[146.77901312307566, -38.1531119998317]"
1214.0,1336.0,1478.0,2226.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.3433576559688, -27.561435810892068]}",AK,"[152.3433576559688, -27.561435810892068]"
1057.0,1871.0,2157.0,2425.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.73049037488764, -37.88460556140837]}",AK,"[143.73049037488764, -37.88460556140837]"
547.0,865.0,893.0,3034.5,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.5336025360179, -37.731173310880756]}",AK,"[148.5336025360179, -37.731173310880756]"
893.0,1229.0,1825.0,2646.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.70443923164817, -37.89960742665317]}",AK,"[143.70443923164817, -37.89960742665317]"
344.0,540.0,505.0,2182.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8774547553696, -37.630112841417315]}",GW,"[143.8774547553696, -37.630112841417315]"
881.0,1157.0,1634.0,2653.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88455144611413, -37.94667914754103]}",AK,"[143.88455144611413, -37.94667914754103]"
528.5,881.0,1209.0,2624.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95237425006516, -37.75093624713139]}",AK,"[143.95237425006516, -37.75093624713139]"
639.0,880.0,991.0,1704.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.0724028948691, -38.10568095283019]}",NK,"[147.0724028948691, -38.10568095283019]"
1420.0,1664.0,2148.0,3120.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.70515788387547, -37.93185694535306]}",AK,"[143.70515788387547, -37.93185694535306]"
1095.0,1553.0,2053.0,2984.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64568941206676, -37.931677282296235]}",AK,"[143.64568941206676, -37.931677282296235]"
698.0,882.0,996.0,1466.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.78368436255306, -38.15347132594535]}",NK,"[146.78368436255306, -38.15347132594535]"
529.0,817.0,860.0,3022.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8339762956182, -37.582861457472625]}",GW,"[143.8339762956182, -37.582861457472625]"
748.0,989.0,1370.0,2237.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.55909181867764, -37.94066043513743]}",AK,"[143.55909181867764, -37.94066043513743]"
609.0,935.5,1096.0,1968.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89892449066005, -37.80465550112174]}",AK,"[143.89892449066005, -37.80465550112174]"
1102.0,1439.0,2008.0,2934.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64640806429406, -37.92853317880182]}",AK,"[143.64640806429406, -37.92853317880182]"
1152.0,1726.0,1818.0,4465.5,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.7914997055249, -37.98117445445122]}",NK,"[146.7914997055249, -37.98117445445122]"
623.5,850.5,1272.0,2186.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97321516465675, -37.73683269717071]}",AK,"[143.97321516465675, -37.73683269717071]"
714.5,1047.0,1406.0,2990.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.57399470383032, -38.353795634304]}",RJ,"[141.57399470383032, -38.353795634304]"
1024.5,1533.0,1873.0,2628.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.66913544098227, -37.877778365249064]}",AK,"[143.66913544098227, -37.877778365249064]"
1437.0,1852.0,2180.0,3285.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64775553722023, -37.92305345556869]}",AK,"[143.64775553722023, -37.92305345556869]"
586.0,800.0,864.0,2348.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.3209530111394, -36.75757920595202]}",EG,"[144.3209530111394, -36.75757920595202]"
789.5,1277.0,1834.0,2008.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88967184323363, -37.812291181036755]}",AK,"[143.88967184323363, -37.812291181036755]"
651.0,903.5,1336.0,2260.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97833556177622, -37.73261061533535]}",AK,"[143.97833556177622, -37.73261061533535]"
2060.0,2468.0,1988.0,2514.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.4252565641894, -38.22407890727714]}",AH,"[146.4252565641894, -38.22407890727714]"
448.0,738.0,871.5,2191.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95749464718466, -37.75192439394392]}",AK,"[143.95749464718466, -37.75192439394392]"
817.0,1162.0,1741.0,2701.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97016089269073, -37.7592905792737]}",AK,"[143.97016089269073, -37.7592905792737]"
955.0,1530.0,2104.0,2766.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.73040054335922, -37.884695392936784]}",AK,"[143.73040054335922, -37.884695392936784]"
897.0,1145.0,1488.0,2200.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.70497822081865, -37.900236247352055]}",AK,"[143.70497822081865, -37.900236247352055]"
1030.5,1395.0,2052.0,2827.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71414103671665, -37.892600567437036]}",AK,"[143.71414103671665, -37.892600567437036]"
1390.0,1736.0,2186.0,2618.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.59376678864464, -37.987732156025295]}",AK,"[143.59376678864464, -37.987732156025295]"
381.5,664.0,733.0,1500.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9766287627364, -37.76243468276812]}",AK,"[143.9766287627364, -37.76243468276812]"
839.0,982.0,1168.0,1998.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30020192807623, -36.7656640435091]}",EG,"[144.30020192807623, -36.7656640435091]"
747.0,1044.0,1426.0,2322.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.16114272209455, -36.81129845994237]}",MB,"[144.16114272209455, -36.81129845994237]"
659.0,914.0,1030.0,1980.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30235788475812, -36.76144196167374]}",EG,"[144.30235788475812, -36.76144196167374]"
768.5,1040.0,1479.0,2396.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72743610292164, -37.88649202350503]}",AK,"[143.72743610292164, -37.88649202350503]"
768.0,1057.0,1541.0,2489.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95596751120164, -37.749319279619975]}",AK,"[143.95596751120164, -37.749319279619975]"
970.5,1352.0,1855.0,2988.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8948820718815, -37.80043341928637]}",AK,"[143.8948820718815, -37.80043341928637]"
272.5,507.5,501.5,1051.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96962190352025, -37.75938041080211]}",AK,"[143.96962190352025, -37.75938041080211]"
473.5,783.0,948.0,2415.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.47170861294205, -37.740695452892425]}",AK,"[148.47170861294205, -37.740695452892425]"
814.5,1218.0,1657.0,2477.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96953207199184, -37.7472531544665]}",AK,"[143.96953207199184, -37.7472531544665]"
1841.0,2186.0,2396.0,2494.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.588098253791, -38.33753612766144]}",BH,"[141.588098253791, -38.33753612766144]"
2723.0,2785.0,2798.0,3393.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34910687378715, -27.555237435431643]}",AK,"[152.34910687378715, -27.555237435431643]"
637.5,884.0,1108.5,2552.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.39202804724067, -37.6653268005548]}",AK,"[148.39202804724067, -37.6653268005548]"
862.0,1068.0,1482.0,2652.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.75035686551223, -38.58502198843637]}",NK,"[146.75035686551223, -38.58502198843637]"
688.5,1016.5,1249.0,2686.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.39840608575793, -37.66856073557763]}",AK,"[148.39840608575793, -37.66856073557763]"
530.0,808.0,976.0,2222.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.32328863087812, -36.757219879838374]}",EG,"[144.32328863087812, -36.757219879838374]"
501.0,886.0,1049.0,968.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9776169095489, -37.758841421631644]}",AK,"[143.9776169095489, -37.758841421631644]"
749.0,970.0,1132.0,2154.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.55856655235272, -38.19694978569673]}",AH,"[146.55856655235272, -38.19694978569673]"
1855.0,2184.0,2328.0,3612.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95555037353253, -23.800818536982515]}",AK,"[150.95555037353253, -23.800818536982515]"
805.0,1176.0,1399.0,2357.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89497190340992, -37.79998426164431]}",AK,"[143.89497190340992, -37.79998426164431]"
856.0,1130.0,1552.0,2780.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8872463919665, -37.79971476705908]}",AK,"[143.8872463919665, -37.79971476705908]"
614.0,937.0,1188.0,2778.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.3154732879063, -36.755333417741724]}",EG,"[144.3154732879063, -36.755333417741724]"
733.0,1034.0,1158.0,2614.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.55650042719924, -38.19739894333879]}",AH,"[146.55650042719924, -38.19739894333879]"
871.0,1088.0,1344.0,2126.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31053255384361, -36.76260977154309]}",EG,"[144.31053255384361, -36.76260977154309]"
1272.0,1538.0,1940.0,2494.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.59403628322988, -37.98764232449688]}",AK,"[143.59403628322988, -37.98764232449688]"
313.0,653.0,417.5,3963.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60965782060987, -38.36080249352013]}",RJ,"[141.60965782060987, -38.36080249352013]"
643.5,911.5,1167.0,2375.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.47602052630583, -37.73207162616488]}",AK,"[148.47602052630583, -37.73207162616488]"
1913.0,2016.0,1952.0,3197.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95581986811777, -23.800818536982515]}",AK,"[150.95581986811777, -23.800818536982515]"
1031.0,1715.0,2144.0,2464.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.73040054335922, -37.88460556140837]}",AK,"[143.73040054335922, -37.88460556140837]"
703.0,1070.0,1462.0,1959.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97429314299768, -37.74294124110273]}",AK,"[143.97429314299768, -37.74294124110273]"
650.0,897.0,917.0,1650.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30999356467314, -36.76278943459992]}",EG,"[144.30999356467314, -36.76278943459992]"
614.5,980.5,1099.0,2040.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97626943662274, -37.75677529647817]}",AK,"[143.97626943662274, -37.75677529647817]"
700.5,983.5,1478.0,2411.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96225571819048, -37.73395808826153]}",AK,"[143.96225571819048, -37.73395808826153]"
1055.0,1507.0,1887.0,3495.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95743683562918, -23.806298260215645]}",AK,"[150.95743683562918, -23.806298260215645]"
670.0,1116.5,1620.0,2750.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95725717257238, -23.80611859715882]}",AK,"[150.95725717257238, -23.80611859715882]"
521.0,852.5,1160.0,3938.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9706998818612, -37.736473371057066]}",AK,"[143.9706998818612, -37.736473371057066]"
1009.0,1413.0,2110.0,3288.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88392262541527, -37.80645213168997]}",AK,"[143.88392262541527, -37.80645213168997]"
236.0,395.0,411.5,251.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88967184323363, -37.8006130823432]}",AK,"[143.88967184323363, -37.8006130823432]"
963.0,1331.0,1917.0,3387.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8490679923914, -37.86331548917474]}",AK,"[143.8490679923914, -37.86331548917474]"
1083.0,1347.0,1971.0,2999.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95974043539493, -37.754799002853105]}",AK,"[143.95974043539493, -37.754799002853105]"
208.5,369.0,395.5,227.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88922268559156, -37.79944527247384]}",AK,"[143.88922268559156, -37.79944527247384]"
572.5,854.0,1092.0,2330.5,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.48886643486875, -37.75129557324504]}",AK,"[148.48886643486875, -37.75129557324504]"
960.0,1368.0,2018.0,2718.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.91707045939927, -36.438497617032766]}",MB,"[143.91707045939927, -36.438497617032766]"
781.5,1217.0,1475.0,2239.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95183526089468, -37.741144610534484]}",AK,"[143.95183526089468, -37.741144610534484]"
1038.0,1516.0,2192.0,3065.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6468572219361, -37.93895363609761]}",AK,"[143.6468572219361, -37.93895363609761]"
1000.5,1553.0,2119.0,3010.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71459019435872, -37.893768377306394]}",AK,"[143.71459019435872, -37.893768377306394]"
1072.0,1398.0,1462.0,2294.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8331678118625, -37.52249467037979]}",GW,"[143.8331678118625, -37.52249467037979]"
333.0,650.0,482.0,3216.5,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.49802925076676, -37.75156506783027]}",AK,"[148.49802925076676, -37.75156506783027]"
1838.0,1858.0,1807.0,3143.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34012372094597, -27.55406962556229]}",AK,"[152.34012372094597, -27.55406962556229]"
630.0,881.0,1184.0,2420.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.52811366422108, -38.18733781215665]}",AH,"[146.52811366422108, -38.18733781215665]"
3155.0,4047.0,4566.0,5126.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71602749881333, -37.893498882721154]}",AK,"[143.71602749881333, -37.893498882721154]"
983.0,1257.0,1696.0,2427.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.58379548899092, -37.98261175890581]}",AK,"[143.58379548899092, -37.98261175890581]"
670.0,1116.5,1620.0,2750.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95725717257238, -23.80611859715882]}",AK,"[150.95725717257238, -23.80611859715882]"
883.0,1144.0,1232.0,2184.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8355034316012, -37.5307591709937]}",GW,"[143.8355034316012, -37.5307591709937]"
317.0,484.0,548.0,809.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95668616342894, -37.75129557324504]}",AK,"[143.95668616342894, -37.75129557324504]"
3706.0,3604.0,3447.0,4317.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.35045434671335, -27.554339120147525]}",AK,"[152.35045434671335, -27.554339120147525]"
990.0,1327.0,1803.0,2673.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.55972063937654, -37.940480772080605]}",AK,"[143.55972063937654, -37.940480772080605]"
939.5,1190.0,1591.0,2257.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.60095331091762, -37.98530670475817]}",AK,"[143.60095331091762, -37.98530670475817]"
518.5,831.0,941.5,1863.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96953207199184, -37.75938041080211]}",AK,"[143.96953207199184, -37.75938041080211]"
756.0,1072.0,1390.0,2644.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.6092361086589, -37.8840665722379]}",AK,"[147.6092361086589, -37.8840665722379]"
1728.0,1532.0,1782.0,4008.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.92259135116905, -27.529455786777415]}",AK,"[152.92259135116905, -27.529455786777415]"
807.0,1072.0,1587.0,2667.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94842166281504, -37.755248160495164]}",AK,"[143.94842166281504, -37.755248160495164]"
2067.0,2052.0,2396.0,3092.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.636796090754, -37.927634863517696]}",AK,"[143.636796090754, -37.927634863517696]"
2076.0,2167.0,2405.0,2958.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.63670625922558, -37.927634863517696]}",AK,"[143.63670625922558, -37.927634863517696]"
828.5,1135.0,1498.0,2784.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88778538113698, -37.79953510400225]}",AK,"[143.88778538113698, -37.79953510400225]"
861.0,1170.0,1556.0,2478.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.0748283461362, -38.105950447415424]}",NK,"[147.0748283461362, -38.105950447415424]"
646.0,814.0,1010.0,1594.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.40172070374544, -38.23189425024898]}",AH,"[146.40172070374544, -38.23189425024898]"
584.0,829.0,1036.0,1644.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.32203098948034, -36.75281813494619]}",EG,"[144.32203098948034, -36.75281813494619]"
566.0,825.5,1278.0,2289.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96584897932695, -37.754349845211046]}",AK,"[143.96584897932695, -37.754349845211046]"
874.0,1235.0,1719.0,2796.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8948820718815, -37.79998426164431]}",AK,"[143.8948820718815, -37.79998426164431]"
1948.0,2060.0,2082.0,3174.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.3389559110766, -27.554788277789584]}",AK,"[152.3389559110766, -27.554788277789584]"
741.5,1070.0,1311.0,1975.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.84843917169255, -37.863045994589505]}",AK,"[143.84843917169255, -37.863045994589505]"
1032.0,1471.0,2003.0,2942.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64577924359517, -37.931497619239416]}",AK,"[143.64577924359517, -37.931497619239416]"
1102.0,1688.0,2303.0,3050.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71485968894396, -37.89251073590862]}",AK,"[143.71485968894396, -37.89251073590862]"
260.0,422.0,404.5,1900.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.64927352463954, -38.206382096179986]}",RJ,"[141.64927352463954, -38.206382096179986]"
705.0,1032.0,1234.0,2178.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30262737934336, -36.756052069969016]}",EG,"[144.30262737934336, -36.756052069969016]"
1265.0,1676.0,2349.0,3283.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.669943924738, -37.877778365249064]}",AK,"[143.669943924738, -37.877778365249064]"
700.0,882.0,1098.0,2072.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.29930361279213, -36.75281813494619]}",EG,"[144.29930361279213, -36.75281813494619]"
2593.0,2837.0,3032.0,3234.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.59447629230826, -38.335110676394315]}",BH,"[141.59447629230826, -38.335110676394315]"
725.0,1002.0,1370.0,2172.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.57096787755543, -37.93446205967701]}",AK,"[147.57096787755543, -37.93446205967701]"
1031.0,1293.0,1719.0,2386.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71998008606346, -37.89278023049386]}",AK,"[143.71998008606346, -37.89278023049386]"
996.0,1260.0,1394.0,2126.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.4359465160704, -38.2260552009022]}",AH,"[146.4359465160704, -38.2260552009022]"
2015.0,2461.0,2659.0,2665.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.58818808531942, -38.33762595918985]}",BH,"[141.58818808531942, -38.33762595918985]"
1580.0,1791.0,2198.0,2968.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.3433576559688, -27.561705305477304]}",AK,"[152.3433576559688, -27.561705305477304]"
885.0,1350.0,1730.0,2468.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95830313094035, -37.74635483918238]}",AK,"[143.95830313094035, -37.74635483918238]"
211.0,379.0,420.5,872.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9713287025601, -37.736653034113885]}",AK,"[143.9713287025601, -37.736653034113885]"
847.0,1144.0,1534.0,2712.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.5575784055402, -38.19641079652626]}",AH,"[146.5575784055402, -38.19641079652626]"
875.5,1148.0,1566.0,2329.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.58406498357616, -37.982971085019464]}",AK,"[143.58406498357616, -37.982971085019464]"
1401.0,1920.0,2395.0,3893.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.3844501788811, -38.280043949477786]}",RJ,"[141.3844501788811, -38.280043949477786]"
714.5,1016.5,1500.0,2498.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95462003827546, -37.73934797996625]}",AK,"[143.95462003827546, -37.73934797996625]"
704.0,1149.0,1322.0,1735.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95318273382088, -37.735485224244535]}",AK,"[143.95318273382088, -37.735485224244535]"
497.0,818.5,1044.0,3955.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9706998818612, -37.73638353952865]}",AK,"[143.9706998818612, -37.73638353952865]"
752.0,1071.0,1381.0,2698.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89883465913164, -37.80456566959332]}",AK,"[143.89883465913164, -37.80456566959332]"
734.5,965.0,1288.0,2541.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.5722970533542, -37.93724683705778]}",AK,"[143.5722970533542, -37.93724683705778]"
1106.0,1336.0,1426.0,2156.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88023953275038, -37.55896627091505]}",GW,"[143.88023953275038, -37.55896627091505]"
948.0,1368.0,2108.0,3228.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9413249720705, -37.750756584074566]}",AK,"[143.9413249720705, -37.750756584074566]"
830.5,1402.0,1595.0,2107.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9654896532133, -37.753900687568986]}",AK,"[143.9654896532133, -37.753900687568986]"
935.5,1328.0,1812.0,2945.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89497190340992, -37.80043341928637]}",AK,"[143.89497190340992, -37.80043341928637]"
659.5,929.5,1180.0,1797.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9008109527567, -37.81327932784929]}",AK,"[143.9008109527567, -37.81327932784929]"
583.0,758.0,897.0,1362.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30325620004226, -36.748416390054004]}",EG,"[144.30325620004226, -36.748416390054004]"
806.5,1049.0,1298.0,2216.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.5933176310026, -37.93015014631323]}",AK,"[143.5933176310026, -37.93015014631323]"
5647.5,5594.5,5706.0,6001.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.19565175185028, -37.97371843759303]}",AK,"[147.19565175185028, -37.97371843759303]"
1006.0,1335.0,1906.0,2816.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.960189593037, -37.740695452892425]}",AK,"[143.960189593037, -37.740695452892425]"
3592.0,3676.0,3593.0,3739.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60193230916644, -38.33609882320685]}",BH,"[141.60193230916644, -38.33609882320685]"
543.0,909.0,1256.0,2480.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31125120607092, -36.747697737826705]}",EG,"[144.31125120607092, -36.747697737826705]"
837.0,1047.0,1330.0,1846.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6007736478608, -37.985396536286586]}",AK,"[143.6007736478608, -37.985396536286586]"
711.0,1212.0,1493.0,2341.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97546095286702, -37.74042595830719]}",AK,"[143.97546095286702, -37.74042595830719]"
802.0,1250.0,1552.0,2254.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6692252725107, -37.87786819677748]}",AK,"[143.6692252725107, -37.87786819677748]"
527.0,805.0,897.0,2402.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.29409338414422, -36.77258107119682]}",EG,"[144.29409338414422, -36.77258107119682]"
1033.0,1276.0,1606.0,2460.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.5730157055815, -37.937157005529365]}",AK,"[143.5730157055815, -37.937157005529365]"
1003.5,1406.0,2038.0,2846.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7144105313019, -37.893498882721154]}",AK,"[143.7144105313019, -37.893498882721154]"
850.0,1116.0,1294.0,2376.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.82921522461237, -37.591036126558116]}",GW,"[143.82921522461237, -37.591036126558116]"
911.0,1279.0,1649.0,2659.5,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.79455397749092, -37.98288125349105]}",NK,"[146.79455397749092, -37.98288125349105]"
1598.0,1540.0,1475.0,2269.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.9137878613847, -27.536821972107195]}",AK,"[152.9137878613847, -27.536821972107195]"
749.0,1056.0,1416.0,2062.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.1276355619969, -36.752997798003015]}",MB,"[144.1276355619969, -36.752997798003015]"
