system:index,B2,B3,B4,B8,id,.geo
00000000000000000053_0,691.0,930.0,1398.0,2222.0,83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8050551177514,-37.426913924149474]}"
00000000000000000054_0,800.0,1064.0,1526.0,2370.0,84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.4749151022738,-38.06534659657322]}"
00000000000000000055_0,844.0,1178.0,1648.0,2844.0,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7437047581279,-38.13164226454124]}"
00000000000000000056_0,145.0,249.0,152.0,2010.0,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.30712810432766,-37.754349845211046]}"
00000000000000000057_0,1094.0,1362.0,1830.0,2654.0,87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.4809338146774,-38.05869906347073]}"
00000000000000000058_0,763.0,805.0,711.0,2109.0,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.4089072260184,-38.12706085659223]}"
00000000000000000059_0,104.0,211.0,157.0,1976.0,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.17857918717016,-37.675657426322175]}"
0000000000000000005a_0,800.0,1194.0,1688.0,2952.0,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.72886425881254,-38.18410387713382]}"
0000000000000000005b_0,728.0,846.0,724.0,2504.0,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.67633111181894,-38.067322890198284]}"
0000000000000000005c_0,693.5,1006.5,1493.0,2333.0,92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.55738959391965,-37.313636366822]}"
0000000000000000005d_0,1216.0,1694.0,1578.0,763.0,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.13930451212673,-38.38326037562312]}"
0000000000000000005e_0,248.0,412.0,448.0,2042.0,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.8143838738607,-38.12095231266022]}"
0000000000000000005f_0,725.0,1194.0,1882.0,2524.0,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.67749892168828,-36.3763341993717]}"
00000000000000000060_0,840.0,1168.0,1718.0,2542.0,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2474753951803,-36.09273606417516]}"
00000000000000000061_0,189.0,293.0,189.0,2182.0,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.15755860952177,-37.87696988149336]}"
00000000000000000062_0,149.0,304.0,193.0,2806.0,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.22574073958643,-37.71221885838584]}"
00000000000000000063_0,216.0,378.0,437.0,1894.0,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.44006961781366,-37.58879033834781]}"
00000000000000000064_0,99.0,229.0,156.0,2114.0,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.10839789207117,-38.08133660863055]}"
00000000000000000065_0,546.0,920.0,1090.0,3162.0,101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5453384462669,-38.197758269452436]}"
00000000000000000066_0,760.0,1086.0,1498.0,2766.0,102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.30549283968884,-38.27582186764243]}"
00000000000000000067_0,77.0,137.0,79.0,1416.0,103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.01508580546042,-38.28732030327915]}"
00000000000000000068_0,146.0,224.0,262.0,1446.0,104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.10123424120746,-38.2959441300067]}"
00000000000000000069_0,407.5,480.5,419.5,2055.0,105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.08623237596268,-38.00524930406563]}"
0000000000000000006a_0,243.0,380.0,455.0,1712.0,106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.87789476444794,-38.22147379295319]}"
0000000000000000006b_0,582.0,828.5,1168.0,2221.0,107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9031557210591,-38.09651813693217]}"
0000000000000000006c_0,680.0,937.0,1462.0,2154.0,108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.36954271944657,-38.1515848638487]}"
0000000000000000006d_0,618.0,855.0,1218.0,1904.0,109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.29534187697828,-38.089960435358094]}"
0000000000000000006e_0,240.0,349.0,416.0,1678.0,110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.11739476775793,-37.29072932707696]}"
0000000000000000006f_0,192.0,333.0,280.0,2216.0,111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.0398793073021,-37.897631133028106]}"
00000000000000000070_0,191.0,317.0,237.0,2024.0,112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.2623021716501,-37.813908148548165]}"
00000000000000000071_0,660.0,1016.0,1318.0,2920.0,113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.62331221292848,-38.15140520079187]}"
00000000000000000072_0,213.0,404.0,370.0,1828.0,114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65601088927042,-38.003722168082625]}"
00000000000000000073_0,935.0,1282.0,1794.0,2568.0,115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.40861943430576,-38.12185062794434]}"
00000000000000000074_0,85.0,253.0,110.0,2050.5,116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.96271402439623,-38.31103582677991]}"
00000000000000000075_0,158.0,237.0,198.0,2144.0,117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.86964856096145,-37.86026121720874]}"
00000000000000000076_0,677.0,902.0,1274.0,2438.0,118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1068936274974,-38.2546216269372]}"
00000000000000000077_0,848.0,1208.0,1742.0,2592.0,119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.40475667858405,-38.31462908791639]}"
00000000000000000078_0,767.5,520.5,387.0,1449.5,120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.2230457937341,-37.99428985759937]}"
00000000000000000079_0,257.5,366.0,445.0,1459.0,121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.52208580325376,-37.58322078358628]}"
0000000000000000007a_0,192.0,345.0,353.0,1634.0,122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.64091919249722,-38.016298582060294]}"
0000000000000000007b_0,140.0,273.0,158.0,2372.0,123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.0000839402156,-38.312922288876564]}"
0000000000000000007c_0,1030.0,1444.0,2162.0,3334.0,124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.37492803686942,-38.24608763173807]}"
0000000000000000007d_0,150.5,261.5,160.0,2142.0,125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.794100245567,-37.902571867090764]}"
0000000000000000007e_0,978.0,1364.0,1974.0,2950.0,126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3612021101498,-36.02114033603084]}"
0000000000000000007f_0,667.0,1019.0,1406.0,2950.0,127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.84575337440387,-38.30510694590472]}"
