system:index,B2,B3,B4,B8,id,.geo
00000000000000000095_0,1216.0,1498.0,1982.0,2549.0,149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9344170929465,-36.06282216521399]}"
00000000000000000096_0,212.0,325.0,314.0,2031.0,150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.09818454352333,-36.81040014465825]}"
00000000000000000097_0,250.0,329.0,276.0,2032.0,151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.16735482040053,-37.18769256398845]}"
00000000000000000098_0,435.0,598.0,722.0,2208.0,152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55218851383546,-36.32989129918272]}"
00000000000000000099_0,259.0,394.0,408.0,1946.0,153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5635971179438,-36.71419057772905]}"
0000000000000000009a_0,580.0,749.0,1074.0,1771.0,154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.55829705776748,-36.53776145592798]}"
0000000000000000009b_0,651.0,1068.0,1086.0,3748.0,155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.51311179897627,-36.42816699126539]}"
0000000000000000009c_0,255.0,380.0,405.0,2544.0,156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.35097046447456,-37.194789254732996]}"
0000000000000000009d_0,205.0,388.0,395.0,2186.0,157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.63258773176418,-36.87660598109786]}"
0000000000000000009e_0,176.0,361.0,411.0,2030.0,158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.84414098117432,-36.819922286669915]}"
0000000000000000009f_0,1028.0,1426.0,2040.0,2930.0,159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.6298927859118,-36.47982012010227]}"
000000000000000000a0_0,907.0,1220.0,1672.0,2580.0,160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.21478129312018,-36.075398579191656]}"
000000000000000000a1_0,599.0,1140.0,1262.0,2751.0,161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8815108969937,-36.665951046971834]}"
000000000000000000a2_0,133.0,220.0,207.0,1759.0,162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.76553839381387,-37.03982986822238]}"
000000000000000000a3_0,194.0,333.0,287.0,2078.0,163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.26994242584698,-37.091303334002426]}"
000000000000000000a4_0,146.0,328.0,321.0,2170.0,164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.67148478356654,-36.7964762577544]}"
000000000000000000a5_0,179.5,313.0,314.5,1677.5,165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.68504934435674,-37.06668949521755]}"
000000000000000000a6_0,178.0,267.0,309.0,2222.0,166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.20041282285612,-37.24257962784815]}"
000000000000000000a7_0,120.0,273.0,237.0,1754.0,167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.85015969357792,-36.852620963011866]}"
000000000000000000a8_0,272.0,363.0,342.0,1974.0,168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.76562822534228,-36.4702979780906]}"
000000000000000000a9_0,210.0,384.0,258.0,2548.0,169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.98939856261643,-37.19972998879565]}"
000000000000000000aa_0,174.0,309.0,285.0,1764.0,170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.6131841216272,-36.81893413985738]}"
000000000000000000ab_0,230.5,380.0,364.0,2128.0,171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.22619447151035,-37.015216029437504]}"
000000000000000000ac_0,105.5,216.5,155.5,2892.0,172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8695633037149,-37.06085044587077]}"
000000000000000000ad_0,1156.0,1538.0,1952.0,2898.0,173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.60653201424284,-36.097497135180994]}"
000000000000000000ae_0,251.0,429.0,355.0,2590.0,174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.3389284653855,-36.7777014683163]}"
000000000000000000af_0,539.0,839.0,966.0,2807.0,175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.41672256899025,-36.80950182937413]}"
000000000000000000b0_0,935.0,1522.0,2358.0,3050.0,176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.88456059467785,-36.07387144320865]}"
000000000000000000b1_0,136.0,271.0,254.0,2248.0,177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.96694068051346,-36.963293406015396]}"
