system:index,B2,B3,B4,B8,id,.geo
00000000000000000045_0,1032.0,1358.0,1792.0,2342.0,69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.44778598069337,-36.602080830270936]}"
00000000000000000046_0,517.0,680.0,891.0,1746.0,70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.42164043164365,-35.76026957752253]}"
00000000000000000047_0,248.0,420.5,479.0,1620.0,71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.11055842303492,-37.26800195038874]}"
00000000000000000048_0,963.0,1300.0,1844.0,2462.0,72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5886418172433,-36.070817171242645]}"
00000000000000000049_0,166.0,351.0,371.0,1702.0,73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.78770390992236,-36.826839314357635]}"
0000000000000000004a_0,1120.0,1416.0,1918.0,2598.0,74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.64218140817684,-37.60055826856978]}"
0000000000000000004b_0,301.0,498.0,571.0,1638.0,75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.7955192528942,-37.07953540378046]}"
0000000000000000004c_0,1023.0,1288.0,1724.0,2302.0,76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.6605968715013,-36.342198218575156]}"
0000000000000000004d_0,903.5,1284.0,1904.0,2966.0,77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5384214185792,-37.42511729358124]}"
0000000000000000004e_0,718.5,1009.0,1475.0,2137.0,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6061543910018,-37.20287409229007]}"
0000000000000000004f_0,1288.0,1709.0,2178.0,3308.0,79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.71359747326434,-36.74850622158242]}"
00000000000000000050_0,1180.0,1613.0,2135.0,2767.0,80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.12493146758084,-36.25057005959496]}"
00000000000000000051_0,1050.0,1440.0,1854.0,2674.0,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.17487322309603,-36.338065968268204]}"
