system:index,B2,B3,B4,B8,class,.geo
4_2_0,628.0,772.5,865.5,1443.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.62232406611594,-38.13020496008665]}"
4_3_0,927.5,1198.0,1227.0,2549.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.62322238140007,-38.13343889510948]}"
4_4_0,734.5,989.0,1443.0,2387.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61621552218395,-38.131282938427596]}"
4_5_0,763.0,1040.0,1500.0,2562.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.615137543843,-38.12876765563206]}"
4_6_0,662.5,1128.0,1400.0,3370.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61846131039422,-38.1328100744106]}"
4_7_0,708.0,1037.0,1553.0,2539.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61693417441123,-38.13352872663789]}"
4_8_0,518.0,821.0,1136.0,2639.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61720366899647,-38.128587992575234]}"
4_9_0,764.0,773.0,892.5,2133.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61882063650788,-38.13325923205266]}"
4_10_0,972.0,1286.0,1466.0,3083.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6205274355477,-38.13227108524013]}"
4_11_0,689.5,1175.0,1320.0,3478.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6180121527522,-38.13137276995601]}"
4_12_0,359.5,580.5,529.5,2214.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61944945720677,-38.13065411772871]}"
4_13_0,749.5,1078.0,1467.0,2776.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.61648501676916,-38.132720242882186]}"
4_14_0,1609.0,1647.0,1627.0,2598.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.62394103362737,-38.13182192759807]}"
4_15_0,661.5,885.5,1157.0,1906.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.62286305528642,-38.13352872663789]}"
4_16_0,671.0,922.0,1332.0,2255.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6137002393884,-38.130025297029825]}"
4_17_0,592.5,846.0,1235.0,2332.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6159460275987,-38.13298973746742]}"
4_18_0,646.0,877.0,1034.5,1822.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.62331221292848,-38.132720242882186]}"
