system:index,B2,B3,B4,B8,class,.geo
00000000000000000004_14_0,1010.5,1204.0,1380.0,2416.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59070336811493,-38.33609882320685]}"
00000000000000000004_15_0,1158.0,1336.0,1599.0,1991.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59097286270017,-38.33618865473526]}"
00000000000000000004_16_0,1667.0,2073.0,2405.0,2721.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59043387352972,-38.33618865473526]}"
00000000000000000004_17_0,766.5,947.5,2007.0,2653.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59088303117176,-38.33681747543414]}"
00000000000000000004_18_0,1158.0,1336.0,1599.0,1991.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59088303117176,-38.33618865473526]}"
00000000000000000004_19_0,2128.0,2733.0,3043.0,3350.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59052370505813,-38.336278486263666]}"
00000000000000000005_0_0,2565.0,3032.0,3307.0,3278.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58827791684783,-38.33753612766144]}"
00000000000000000005_1_0,1876.0,2231.0,2508.0,2669.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58827791684783,-38.33762595918985]}"
00000000000000000005_2_0,1841.0,2186.0,2396.0,2494.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.588098253791,-38.33753612766144]}"
00000000000000000005_3_0,1876.0,2231.0,2508.0,2669.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58827791684783,-38.33762595918985]}"
00000000000000000005_4_0,2012.0,2427.0,2839.0,2902.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58818808531942,-38.33735646460461]}"
00000000000000000005_5_0,1391.0,1714.0,2026.0,3414.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58827791684783,-38.3372666330762]}"
00000000000000000005_6_0,2119.0,2654.0,2992.0,3107.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58818808531942,-38.337446296133024]}"
00000000000000000005_7_0,1558.0,2094.0,2284.0,2342.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.588098253791,-38.33735646460461]}"
00000000000000000005_8_0,1558.0,2094.0,2284.0,2342.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.588098253791,-38.33735646460461]}"
00000000000000000005_9_0,1793.0,2093.0,2492.0,2466.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.588098253791,-38.337446296133024]}"
00000000000000000005_10_0,2565.0,3032.0,3307.0,3278.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58827791684783,-38.33753612766144]}"
00000000000000000005_11_0,2012.0,2427.0,2839.0,2902.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58818808531942,-38.33735646460461]}"
00000000000000000005_12_0,3067.0,3384.0,3662.0,3691.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58827791684783,-38.337446296133024]}"
00000000000000000005_13_0,1558.0,2094.0,2284.0,2342.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.588098253791,-38.33735646460461]}"
00000000000000000005_14_0,1614.0,1909.0,2018.0,2177.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.588098253791,-38.33762595918985]}"
00000000000000000005_15_0,1876.0,2231.0,2508.0,2669.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58827791684783,-38.33762595918985]}"
00000000000000000005_16_0,2015.0,2461.0,2659.0,2665.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58818808531942,-38.33762595918985]}"
00000000000000000005_17_0,1201.0,1580.0,1751.0,2211.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.588098253791,-38.3372666330762]}"
00000000000000000005_18_0,1035.0,1310.0,1586.0,1754.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5880084222626,-38.33762595918985]}"
00000000000000000005_19_0,1841.0,2186.0,2396.0,2494.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.588098253791,-38.33753612766144]}"
00000000000000000006_0_0,2593.0,2837.0,3032.0,3234.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59447629230826,-38.335110676394315]}"
00000000000000000006_1_0,2174.0,2888.0,3219.0,3726.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59483561842188,-38.335110676394315]}"
00000000000000000006_2_0,2782.0,2741.0,3021.0,2790.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59465595536506,-38.335290339451134]}"
00000000000000000006_3_0,1795.0,1912.0,2393.0,2651.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59474578689347,-38.335110676394315]}"
00000000000000000006_4_0,2067.0,2574.0,2796.0,2753.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59393730313778,-38.33520050792273]}"
00000000000000000006_5_0,1309.0,1593.0,1780.0,2659.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.59384747160937,-38.335110676394315]}"
