system:index,B2,B3,B4,B8,class,.geo
2_0000000000000000018c_7_0,5660,5624,5472,6500,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.3652491032102,-38.62706314373316]}"
2_00000000000000000186_9_0,524.5,809,1203,2816,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.72527099767603,-38.018185044156944]}"
2_0000000000000000019f_8_0,1515,1749,2075,3061,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.410344530473,-36.12723137108535]}"
2_000000000000000000b3_1_0,736,957,1365,2089,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.33613453944102,-37.8607103748508]}"
2_0000000000000000017a_0_0,857,1368,1950,2868,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4467125766343,-36.26431428344199]}"
2_00000000000000000042_7_0,879,1184,1717,2485,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36522623180093,-36.252007364049554]}"
2_000000000000000000be_4_0,249.5,503,461,3347,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35428050818024,-37.31704996490166]}"
2_00000000000000000161_4_0,631,897,1232,2057,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.61542990983747,-36.15346217738164]}"
2_0000000000000000000c_4_0,701,1017.5,1419,2644,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.02350709772188,-36.8506446693868]}"
2_0000000000000000010b_5_0,664,845.5,917.5,1772,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.21737725888042,-38.37149244540115]}"
2_0000000000000000005d_7_0,763,1033.5,1371,2610,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.88113784803448,-37.6668539365378]}"
2_00000000000000000117_2_0,1006.5,1300,1872,2994,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85176293824378,-38.10604027894384]}"
2_000000000000000001a5_8_0,677,926,1222,2524,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.04822906516256,-37.63909599425851]}"
2_00000000000000000158_9_0,1201,1577,1994,3124,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83289831727726,-36.45439779756168]}"
2_00000000000000000006_8_0,661,987,1400,2702,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.15198448047838,-37.59705483896172]}"
2_00000000000000000070_6_0,850,1084,1346,2552,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.8980216010941,-36.11654141920433]}"
2_0000000000000000005b_7_0,685,991,1333,2394,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35077707857218,-36.931313381900736]}"
2_000000000000000000cf_3_0,736,1094,1402,3880,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6632157086708,-38.52708065261066]}"
2_0000000000000000019d_5_0,1386,1400,1426,3142,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.29850427760013,-38.621673252028444]}"
2_00000000000000000059_4_0,3587.5,3542,3491,4860,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.50367948849302,-36.45340965074915]}"
2_0000000000000000018f_4_0,722,1101,1259,2580,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.40719127841487,-37.97443708982033]}"
2_0000000000000000001a_4_0,875,1160,1622,2406,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1030308717757,-36.35010339307541]}"
2_00000000000000000140_1_0,417,619,780.5,2542,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63652659616875,-37.7728551400639]}"
2_0000000000000000016d_2_0,2913.5,2972,3156,3731,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.27164465060494,-36.37660369395693]}"
2_000000000000000000f1_0_0,673.5,1114,1165,3682,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36109398149398,-37.60289388830849]}"
2_0000000000000000008b_0_0,2251.5,2337,2501,3247,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.85241005607006,-37.317319459486896]}"
2_00000000000000000039_3_0,844,1212,1648,2656,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.41266642736616,-37.36726578928394]}"
2_00000000000000000019_1_0,1112,1669,2611,3250,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.61424380284072,-35.32988672490087]}"
2_0000000000000000002e_2_0,662,972,1468,2790,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.71046251833363,-37.42062571716064]}"
2_0000000000000000008f_5_0,595,836.5,1007.5,2124,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43504362650444,-38.00291368432691]}"
2_00000000000000000041_6_0,421,615,566,2880,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.54787202618985,-38.06363979753339]}"
2_00000000000000000110_1_0,1944,2021,1787,3906,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.97646282252512,-38.02456308267419]}"
2_000000000000000000fc_7_0,1370,1664,2097,2798,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.71415475956223,-36.1351365455856]}"
2_00000000000000000110_5_0,2050,2108,2154,3190,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.97727130628084,-38.025102071844664]}"
2_00000000000000000124_0_0,1032,1271,1626,2606,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.29329404895222,-36.06506795342428]}"
2_0000000000000000015a_5_0,444,694,897.5,2214,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.75887713786582,-37.52141669203885]}"
2_00000000000000000105_9_0,655,834,1208,1839,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.73290667759107,-36.44083323677148]}"
2_00000000000000000166_6_0,424,674.5,770.5,2368,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.98335697880358,-37.90984822089213]}"
2_0000000000000000011a_1_0,774,867.5,938,2785,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2549268377566,-38.28633215646662]}"
2_000000000000000000ba_6_0,831,1188,1338,1714,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.70291666994703,-37.889725958527855]}"
2_000000000000000001ad_7_0,881,1513,2919,3713,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.81402454774707,-34.28550537558351]}"
2_000000000000000001cb_4_0,800,1002,1234,2446,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.83057184610226,-36.63504900119812]}"
2_000000000000000000de_2_0,638.5,898.5,1370,2508,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.08450727979545,-38.15374082053058]}"
2_00000000000000000022_2_0,475.5,695,996.5,1752,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3674857428568,-36.88702643839365]}"
2_000000000000000000cc_3_0,2199,2344,2588,3265,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.19815331180027,-38.182936067264464]}"
2_00000000000000000153_2_0,431,966,686.5,4336,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.9913474105504,-35.180856219265436]}"
2_00000000000000000138_5_0,695,959,1238,2342,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.65116456101805,-37.43445977253608]}"
2_000000000000000001c6_5_0,2244,2266,2427,3039,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.17723628852585,-38.254711458465614]}"
2_000000000000000001d7_4_0,926.5,1332,1976,3327,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.32156810899272,-37.43401061489402]}"
2_00000000000000000088_7_0,694,1028,1570,2932,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43225884912366,-37.34103498298765]}"
2_00000000000000000071_1_0,813,1133,1515,2455,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.13258544462323,-36.16415212926267]}"
2_000000000000000001a8_4_0,998,1306,1836,2508,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4414216650217,-36.989973369953745]}"
2_000000000000000000f6_8_0,1311,1498.5,1555,3231,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.2050886366154,-37.472728003639574]}"
2_00000000000000000168_4_0,612.5,878.5,1299,2016,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.99737069723585,-37.44883281708199]}"
2_000000000000000000a1_8_0,1833,1991,2135,3595,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.51319705622282,-38.47776314351249]}"
2_00000000000000000059_9_0,3479,3493.5,3334.5,4924,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.50403881460667,-36.45287066157868]}"
2_0000000000000000017c_7_0,858,1175,1418,2661,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.912219556865,-37.57297998934731]}"
2_00000000000000000172_9_0,619,868,1122,2068,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.74531715135745,-37.21994208268834]}"
2_000000000000000001d8_5_0,822.5,1172,1662,2555,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1276355619969,-35.844351888116115]}"
2_000000000000000000df_8_0,802.5,1095,1442,2712,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.00619705842948,-36.46616572778365]}"
2_0000000000000000013c_9_0,1116,1518,2114,2986,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.586396029033,-36.8122866067549]}"
2_00000000000000000083_3_0,1502,1888,2388,2851,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.8610064371065,-36.6274133212831]}"
2_00000000000000000101_7_0,758,1078,1430,2438,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3752965115468,-36.3665425627748]}"
2_00000000000000000132_0_0,494,651,629,1770,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.41258574440144,-38.218239857930364]}"
2_00000000000000000118_0_0,935,1442,2228,2925,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.08091401865897,-35.793597074563365]}"
2_0000000000000000014f_9_0,279,605,438,3920,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.95919687194262,-38.53839942519056]}"
2_000000000000000001ae_9_0,373,604,673,2272,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.0087031926613,-37.1873332378748]}"
2_0000000000000000007f_7_0,257.5,478,544.5,2342,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.03132701497557,-37.98566603087182]}"
2_00000000000000000111_5_0,940,1380,1896,2656,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.6284463328935,-37.01153293677261]}"
2_0000000000000000017e_4_0,520,736,1058,1964,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.19141137288753,-35.90642547424878]}"
2_00000000000000000147_3_0,872,1096,1444,2324,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.86111456576234,-36.615645391061136]}"
2_00000000000000000043_5_0,344.5,564.5,563.5,1240,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84745102488,-37.471560193770216]}"
2_0000000000000000003a_9_0,3592,3626,3670,5044,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.40028339929086,-38.617630833249905]}"
2_000000000000000000bf_7_0,758,1038,1522,2376,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.47240439376012,-37.465541481366614]}"
2_00000000000000000156_2_0,670,869.5,1204,2648,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.54787202618985,-37.11421037374747]}"
2_000000000000000001eb_6_0,653,878.5,1194,1946,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.00188057078384,-36.14708413886439]}"
2_00000000000000000112_3_0,987,1288,1698,2358,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.2439628170085,-37.758571927046404]}"
2_0000000000000000003e_5_0,871,1218,1330,3694,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.19913688433095,-38.472642746393014]}"
2_000000000000000001da_0_0,893.5,1157,1633,2570,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.33595030210236,-37.50003678827681]}"
2_00000000000000000170_0_0,1101,1450,1951,2832,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.20470186481063,-34.93992806006458]}"
2_000000000000000000fc_2_0,903,1153.5,1338,2730,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.71280728663604,-36.1351365455856]}"
2_000000000000000001df_0_0,346,552,770,2160,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.7057912788562,-37.33654340656705]}"
2_000000000000000000d8_6_0,764,996,955,2604,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.26229759736825,-38.17988179529846]}"
2_0000000000000000006d_2_0,750.5,941.5,1292,2386,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2668744310354,-38.34786675342881]}"
2_000000000000000001f3_0_0,881,1237,1794,2974,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.4234370622119,-37.28309364716194]}"
2_000000000000000000ca_3_0,360,537.5,661,1620,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.85392346920753,-36.7033209627912]}"
2_00000000000000000023_6_0,1344,1824,2522,3138,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.15152617427262,-35.71211987829372]}"
2_000000000000000001a2_1_0,902,1206,1624,2542,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.76885758608324,-36.39124623308808]}"
2_00000000000000000010_0_0,798,1110,1584,2322,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.9056755781365,-36.17331494516068]}"
2_000000000000000000f5_5_0,576.5,890,1051,2724,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.98544140108447,-36.522400264569534]}"
2_00000000000000000052_7_0,2669.5,2767,2967,4344,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1826216059487,-38.385685826890246]}"
2_000000000000000000be_1_0,631.5,913.5,1155,2827,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35428050818024,-37.31722962795848]}"
2_000000000000000000cb_4_0,254,389,479,2072,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.65035607726233,-37.38936434527328]}"
2_00000000000000000175_6_0,1186,1652,2284,2806,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.00646197873286,-36.04108293533829]}"
2_00000000000000000137_7_0,1595,2190,2854,3543,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.4677514514101,-37.939312962211254]}"
2_00000000000000000001_9_0,744,996,1404,2168,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.54974476544095,-37.623375476786414]}"
2_00000000000000000152_4_0,353.5,622,735.5,2116,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2864577042292,-36.70457860418897]}"
2_000000000000000000d6_0_0,637,1017,1406,2590,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.48830000000717,-37.68526939986225]}"
2_00000000000000000046_1_0,979,1193,1367,2819,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.70984284619846,-38.3184918436381]}"
2_000000000000000000da_5_0,805.5,1356,2190,2758,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.77603038551067,-35.17591548520278]}"
2_000000000000000001a0_6_0,835,1180,1722,2280,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.94688995255018,-35.97326013138727]}"
2_0000000000000000019c_2_0,1637,2107,2670,3234,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5803773166294,-35.44217613541581]}"
2_00000000000000000193_1_0,548,823,872,3392,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1660027731925,-38.61179178390313]}"
2_00000000000000000094_0_0,735.5,1079,1616,2734,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.9331411544213,-38.2102448519017]}"
2_0000000000000000010f_8_0,636,780,980,1694,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.39021769382688,-36.73134839965573]}"
2_0000000000000000001b_9_0,650.5,936.5,1389,2197,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.23201064944786,-37.59633618673442]}"
2_00000000000000000127_7_0,1271,1334,1363,2824,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.5511151097764,-37.04773504272263]}"
2_00000000000000000059_3_0,3598,3540,3477,4545,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.50439814072033,-36.4537689768628]}"
2_00000000000000000082_3_0,838,1176,1606,2436,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.82328176945535,-36.8656465346316]}"
2_0000000000000000000c_8_0,679,995.5,1353,2744,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0236867607787,-36.85037517480157]}"
2_00000000000000000052_8_0,1811.5,1953,2273,3779,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.18253177442028,-38.384877343134534]}"
2_000000000000000000a4_3_0,714,972,1363,2245,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8852746726233,-37.11070694413941]}"
2_000000000000000000ec_8_0,2389,2758,3024,4055,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.00107666131,-36.1644216238479]}"
2_00000000000000000199_1_0,568,844,1070,2512,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.62826209555485,-37.09381861679796]}"
2_0000000000000000002f_6_0,779,1110,1632,2768,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.32292015620075,-37.66245219164561]}"
2_000000000000000000d1_1_0,171.5,290,306.5,1676,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.35158556232787,-37.56750026611418]}"
2_00000000000000000154_2_0,968,1374,1844,3050,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1141699812988,-36.374088411161395]}"
2_00000000000000000146_4_0,2467.5,2535.5,2647,3599,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.25107323059862,-36.62795231045357]}"
2_00000000000000000082_0_0,1042,1456,1850,3040,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.8239105901542,-36.86474821934748]}"
2_0000000000000000003d_4_0,2360,2374,2261,3863,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.72349723851707,-38.401136849777096]}"
2_0000000000000000013d_9_0,926,1210,1436,3266,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45633369873806,-38.15445947275788]}"
2_0000000000000000006c_2_0,1016,1430,2022,2845,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.93244079932143,-36.070457845129]}"
2_00000000000000000037_2_0,620,1089,1991,2932,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.92595463214835,-35.107643523609696]}"
2_0000000000000000006f_9_0,960.5,1252,1711,2774,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.53447797989276,-37.92970098867117]}"
2_00000000000000000198_2_0,773,1172,1618,2370,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.47204964192832,-36.042520239792886]}"
2_000000000000000001bf_3_0,1156,1418,1523,3870,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.90944392804795,-38.331517415257835]}"
2_000000000000000001b4_7_0,831.5,1229,1575,2535,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89748718620547,-37.342562118970655]}"
2_000000000000000001e6_3_0,951,1556,2613,3465,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.10786347718255,-34.49346536385718]}"
2_00000000000000000013_0_0,1019,1311,1835,2742,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.71557834117127,-37.88649202350503]}"
2_00000000000000000045_3_0,1382.5,1495,1698,2796,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.48831829713458,-36.08105796548161]}"
2_000000000000000001cb_7_0,774,1050,1332,2820,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.83182948750002,-36.63468967508447]}"
2_000000000000000001dd_7_0,423.5,661,797.5,2142,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.66787779958452,-36.99500393554481]}"
2_0000000000000000017c_2_0,564.5,813.5,1134,2509,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.91311787214914,-37.573608810046196]}"
2_000000000000000001c4_6_0,392,652.5,774,3026,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25690313138168,-37.388555861517574]}"
2_000000000000000001b4_0_0,1269,1671,2306,3341,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89820583843274,-37.34265195049907]}"
2_00000000000000000165_3_0,579.5,876.5,1171,2760,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.485978103114,-35.97361945750092]}"
2_000000000000000001be_3_0,1382,1484,1636,3978,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.14758730986804,-38.63631579115959]}"
2_000000000000000000e6_3_0,2840,2958,2984,4172,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5782350827931,-38.47488853460331]}"
2_0000000000000000000b_4_0,303,543,480,3088,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.44429627393086,-37.739527643023074]}"
2_0000000000000000004b_8_0,808,1075,1561,2477,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.54841558964216,-38.14502716227462]}"
2_000000000000000001ce_6_0,940.5,1502,2335,2997,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04776618467497,-35.34614623154343]}"
2_00000000000000000172_0_0,631,845,1168,2132,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.74549681441428,-37.21985225115993]}"
2_0000000000000000010f_5_0,1484,1904,2470,3342,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38976853618482,-36.730989073542084]}"
2_000000000000000000f0_9_0,590,788.5,1084.5,2380,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.264529662733,-36.74832655852559]}"
2_000000000000000000e4_7_0,1350.5,1612,1775,3657,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.97034970431125,-38.25507078457927]}"
2_00000000000000000121_8_0,3150.5,3181,3236,4851,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.26993785156512,-38.44748991843767]}"
2_000000000000000001ec_7_0,2094,2000,1855,2668,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.64651161866803,-37.93787565775666]}"
2_000000000000000000b6_9_0,929,1214,1636,2388,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.59034861628314,-36.96095778627668]}"
2_000000000000000000c2_1_0,753.5,1056,1344,2451,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.54527148614775,-36.108007424005194]}"
2_00000000000000000119_5_0,686,891,1125,2336,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.576362343542,-37.74141410511972]}"
2_0000000000000000007c_9_0,181,358,367,2374,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.53250626054955,-37.435986908519084]}"
2_0000000000000000015e_3_0,509,862.5,1590,2226,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.43117629650087,-37.80348769125238]}"
2_00000000000000000193_0_0,592,846,1028,2886,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.16582311013568,-38.611701952374716]}"
2_000000000000000000d5_5_0,1554,1673.5,1934,2564,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1320510297346,-36.11240916889738]}"
2_00000000000000000164_4_0,748.5,1068,1576,2367,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.99090282719018,-37.46643979665074]}"
2_00000000000000000150_9_0,1344,1509,1642,3764,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.99370590169838,-38.25767589890321]}"
2_00000000000000000169_7_0,387,583,686,2497,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.73049037488764,-37.616278786041875]}"
2_0000000000000000005d_8_0,637,949,1402,2644,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.88095818497766,-37.66595562125368]}"
2_0000000000000000006e_4_0,940,1279,1553,2664,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.6298744887844,-36.232244427798925]}"
2_00000000000000000150_6_0,952,1109,1109.5,3255.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9937957332268,-38.257586067374795]}"
2_0000000000000000006b_3_0,851,1326,2084,4000,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.94563231115242,-38.349124394826575]}"
2_0000000000000000018c_9_0,5584,5324,5248,6324,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.3658779239091,-38.62706314373316]}"
2_000000000000000001e6_6_0,1150,1775,2886,3681,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.10786347718255,-34.493734858442416]}"
2_000000000000000001db_1_0,706.5,952,1312,2337,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.42974814060997,-36.36160182871214]}"
2_00000000000000000088_0_0,566,894,1274,2458,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.43136053383955,-37.340855319930824]}"
2_00000000000000000188_6_0,387,609,762,2732,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.75906137520448,-37.341124814516064]}"
2_00000000000000000038_0_0,1050,1412,1966,2766,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.49369446599374,-37.778873852467505]}"
2_00000000000000000023_5_0,1114,1708,2602,3286,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.15062785898849,-35.7119402152369]}"
2_000000000000000001c1_5_0,1140,1650,2194,2994,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5407753354453,-35.88621338035609]}"
2_000000000000000000cf_8_0,949,1308,1788,3636,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.66276655102874,-38.52636200038336]}"
2_0000000000000000007d_9_0,1775,1999.5,2240,3847,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.84584320593228,-38.39502830584509]}"
2_0000000000000000012a_5_0,662,877.5,1203,1991,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.67704061548253,-36.74554178114482]}"
2_000000000000000000b0_2_0,1060,1443,1983,2805,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.02306251436167,-36.063720480498105]}"
2_00000000000000000007_0_0,235,439,471,2452,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.46773772856454,-37.397808508944]}"
2_0000000000000000005d_4_0,674,944,1378,2541,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.88140734261972,-37.66667427348098]}"
2_00000000000000000064_0_0,595,856,1106,2814,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.17937394808033,-38.38532650077659]}"
2_0000000000000000005e_9_0,694,970,1234,2650,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.21387382927236,-37.69667800397057]}"
2_00000000000000000109_4_0,249,381.5,438.5,2038,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.7923751493998,-37.309144790401405]}"
2_000000000000000001c0_6_0,2390,2518,2600,3699,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.1794775024543,-38.8422994858082]}"
2_0000000000000000013d_1_0,476,655,663,2866,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45687268790854,-38.15427980970105]}"
2_0000000000000000013b_7_0,555.5,806.5,1054,2750,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.53662936229279,-37.10585604160516]}"
2_00000000000000000191_4_0,1787,2162,2666,3810,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.3896878532201,-37.92395177085281]}"
2_00000000000000000181_6_0,588,780,1090,2630,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3940804495486,-37.184728123550855]}"
