Ref,Sites,date,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_B8A,Band_11,Band_12,Area_in_m2
Ollivier,,2019-04-16,979.6,1311.8,1545.4,1892.7999999999997,2132.4,2300.7999999999997,2503.2,2716.2,2772.4,2791.7999999999997,4533.0,3919.3999999999996,78.15086613999455
Ollivier,,2019-04-16,386.72727272727275,591.1363636363636,715.1363636363637,928.4545454545455,1050.6818181818182,1156.8636363636365,1262.8636363636365,1350.181818181818,1423.4545454545453,1400.2272727272727,2195.4545454545455,1768.7727272727273,323.50193839552287
Ollivier,,2019-04-16,642.0,991.0,1242.0,1640.0,1872.0,1921.0,2045.0,2198.0,2164.0,2323.0,3862.0,3024.0,45.56565898526251
Ollivier,,2019-04-16,843.2903225806451,1192.2903225806451,1523.7903225806451,2023.322580645161,2298.548387096774,2420.451612903226,2610.1774193548385,2738.274193548387,2780.129032258065,2902.016129032258,4241.516129032258,3864.709677419355,918.5178539445244
Ollivier,,2019-04-16,800.0,1060.0,1216.0,1529.0,1764.0,1986.0,2156.0,2320.0,2372.0,2416.0,3457.0,2857.0,236.87381561975462
Ollivier,,2019-04-16,909.0,1137.0,1481.0,1954.0,2190.0,2345.0,2550.0,2757.0,2801.0,2879.0,4617.0,3918.0,90.71191544166945
Ollivier,,2019-04-16,871.0,981.0,1453.0,1856.0,2187.0,2365.0,2492.0,2588.0,2806.0,2726.0,4090.0,3231.0,132.51973784118348
Ollivier,,2019-04-16,706.0,1002.0,1344.0,1827.0,2068.0,2222.0,2437.0,2655.0,2770.0,2741.0,4638.0,4116.0,367.3431228327048
Ollivier,,2019-04-16,582.0,655.0,937.0,1140.0,1459.0,1664.0,1820.0,1920.0,2219.0,2025.0,3100.0,2507.0,147.85995785885598
Ollivier,,2019-04-16,475.0,618.0,881.0,1153.0,1419.0,1626.0,1848.0,1968.0,2120.0,2091.0,3262.0,2595.0,138.80688906636988
Ollivier,,2019-04-16,580.0,739.0,1009.0,1340.0,1601.0,1811.0,2026.0,2151.0,2365.0,2311.0,3590.0,2799.0,180.17109887422234
Ollivier,,2019-04-16,543.0,609.0,867.0,1143.0,1337.0,1536.0,1704.0,1776.0,2196.0,1885.0,3057.0,2436.0,121.70829499131801
Ollivier,,2019-04-16,566.0,897.0,1343.0,1695.0,1970.0,2124.0,2323.0,2428.0,2432.0,2467.0,3781.0,3088.0,150.13033463985477
Ollivier,,2019-04-16,491.57894736842104,637.2631578947369,958.8421052631578,1279.6315789473683,1547.7368421052631,1860.736842105263,2061.0526315789475,2174.842105263158,2457.4210526315787,2316.7368421052633,3732.421052631579,2856.789473684211,402.85274409666926
Ollivier,,2019-04-16,504.0,613.0,898.0,1177.0,1418.0,1689.0,1877.0,1986.0,2459.0,2130.0,3550.0,2659.0,263.99218205073265
Ollivier,,2019-04-16,439.0,609.6470588235294,867.3529411764706,1163.4705882352941,1416.1764705882351,1729.1764705882351,1912.7058823529412,2035.5882352941173,2154.1764705882356,2191.7058823529414,3435.764705882353,2572.4117647058824,504.7596571251864
Ollivier,,2019-04-16,575.0,791.0,1146.0,1491.0,1831.0,2147.0,2415.0,2511.0,2735.0,2641.0,4236.0,3401.0,159.9341971653367
Ollivier,,2019-04-16,570.0,806.0,1093.0,1441.0,1747.0,2087.0,2305.0,2463.0,2561.0,2643.0,4092.0,3230.0,242.22752158802342
Ollivier,,2019-04-16,539.9090909090909,833.4545454545454,1137.1999999999998,1477.509090909091,1787.2545454545455,2045.0727272727272,2237.8363636363633,2394.4363636363637,2436.2727272727275,2524.672727272727,4253.818181818182,3216.9636363636364,763.1332959450555
Ollivier,,2019-04-16,547.3636363636364,769.4545454545455,1034.5454545454545,1375.909090909091,1677.8181818181818,1980.0,2216.818181818182,2388.090909090909,2585.181818181818,2548.5454545454545,4393.454545454545,3379.181818181818,151.4680491794891
Ollivier,,2019-04-16,481.0,484.0,680.0,893.0,1106.0,1322.0,1546.0,1576.0,2190.0,1681.0,2785.0,2110.0,464.2824081962823
Ollivier,,2019-04-16,590.0,751.0,1098.0,1383.0,1739.0,1740.0,1950.0,1898.0,2424.0,2072.0,3254.0,2795.0,717.6964950232492
Ollivier,,2019-04-16,556.0,772.0,1052.0,1416.0,1706.0,1942.0,2142.0,2328.0,2443.0,2474.0,4105.0,3321.0,83.09296115722121
Ollivier,,2019-04-16,554.0,756.0,1116.0,1311.0,1614.0,1880.0,2120.0,2160.0,2336.0,2311.0,3292.0,2583.0,253.8511399741405
Ollivier,,2019-04-16,443.8285714285714,638.0142857142857,894.4714285714285,1208.4571428571428,1443.6142857142856,1624.1285714285714,1783.2285714285717,1888.5857142857144,1972.157142857143,1990.4142857142858,3340.0857142857144,2695.342857142857,987.0224192073736
Ollivier,,2019-04-16,581.4545454545455,950.6363636363636,1273.090909090909,1707.6363636363635,2003.4545454545455,2334.6363636363635,2534.909090909091,2725.8181818181815,2737.5454545454545,2860.3636363636365,4327.0,3277.5454545454545,163.50288019593185
Ollivier,,2019-04-16,550.0,542.0,735.0,981.0,1156.0,1335.0,1466.0,1510.0,2219.0,1660.0,2496.0,2171.0,281.8205459535127
Ollivier,,2019-04-16,400.0,505.0,676.0,868.0,1054.0,1277.0,1413.0,1485.0,1638.0,1593.0,2660.0,1960.0,52.02275900519525
Ollivier,,2019-04-16,512.0,727.076923076923,978.2307692307692,1253.923076923077,1567.1538461538464,1865.923076923077,2106.6923076923076,2208.2307692307695,2300.6153846153848,2354.0,3974.461538461538,2955.0769230769233,188.04020035586066
Ollivier,,2019-04-16,488.0,516.0,708.0,922.0,1154.0,1461.0,1685.0,1756.0,2188.0,1900.0,3105.0,2294.0,170.62871333701733
Ollivier,,2019-04-16,567.0,754.0,1012.0,1352.0,1576.0,1758.0,1912.0,2082.0,2326.0,2174.0,4003.0,3046.0,290.2527047337127
Ollivier,,2019-04-16,480.3636363636363,683.090909090909,902.7272727272726,1124.8181818181818,1424.3636363636365,1855.3636363636363,2093.090909090909,2224.636363636364,2413.636363636364,2391.7272727272725,3917.545454545455,2922.1818181818185,392.9571600188437
Ollivier,,2019-04-16,575.0625,867.2500000000001,1239.4375,1556.875,1869.0625000000002,2160.875,2381.8750000000005,2425.6875,2507.75,2536.3125000000005,3906.3124999999995,2982.4375,248.9048410375063
Ollivier,,2019-04-16,626.0,829.0,1423.0,1854.0,2130.0,2357.0,2563.0,2532.0,2641.0,2643.0,4263.0,3355.0,131.0447576702491
Ollivier,,2019-04-16,606.0,940.0,1302.0,1579.0,1883.0,2141.0,2290.0,2412.0,2471.0,2574.0,3899.0,3302.0,160.13002679866023
Ollivier,,2019-04-16,586.0,974.0,1384.0,1732.0,1939.0,2128.0,2265.0,2433.0,2408.0,2534.0,4172.0,3359.0,82.41917219828198
Ollivier,,2019-04-16,553.5909090909091,789.2727272727273,1030.5,1373.4545454545453,1636.7727272727275,1820.681818181818,2006.0454545454545,2164.1818181818185,2322.1363636363635,2338.181818181818,4295.772727272727,3371.2727272727275,301.10693964571936
Ollivier,,2019-04-16,603.0,787.0,1046.0,1363.0,1644.0,1937.0,2184.0,2333.0,2560.0,2504.0,4263.0,3349.0,229.83861511224322
Ollivier,,2019-04-16,556.0,772.0,1052.0,1416.0,1706.0,1942.0,2142.0,2328.0,2443.0,2474.0,4105.0,3321.0,135.77997701491125
DryFlux,,2019-04-16,503.48,665.0400000000001,885.84,1264.0,1436.08,1581.4800000000002,1723.2,1801.6799999999998,2033.64,1899.2,3586.4399999999996,2576.6,377.6136806870104
DryFlux,,2019-04-16,456.0612244897959,673.6122448979593,1116.3469387755101,1602.4489795918366,1820.795918367347,1934.3673469387757,2022.6326530612248,2052.6938775510207,2137.857142857143,2066.1428571428573,3235.5306122448983,2329.5510204081634,641.7648767253515
DryFlux,,2019-04-16,349.49999999999994,584.3888888888888,783.1666666666665,1094.2222222222222,1323.7222222222222,1528.611111111111,1738.8333333333333,1886.3888888888887,2033.388888888889,2009.9999999999998,3279.0555555555557,2366.555555555555,1276.5128619253896
DryFlux,,2019-04-16,504.0,712.0,889.0,1177.0,1395.0,1554.0,1720.0,1859.0,2000.0,1979.0,3561.0,2776.0,177.10201020111688
DryFlux,,2019-04-16,368.0,491.0,666.0,823.0,1036.0,1486.0,1658.0,1812.0,1928.0,1920.0,2327.0,1707.0,27.25675048610494
DryFlux,,2019-04-16,203.35211267605635,329.6901408450704,521.8450704225352,625.8873239436618,947.1690140845069,1554.3098591549294,1886.6338028169012,1983.338028169014,2109.929577464789,2121.56338028169,1836.0845070422533,1161.1408450704225,996.7043398063315
Ollivier,,2019-04-16,544.0,624.0,786.0,1025.0,1307.0,1577.0,1710.0,1831.0,2017.0,1981.0,2634.0,2132.0,302.3113435494922
Ollivier,,2019-04-16,746.9605263157895,860.0526315789475,1078.0526315789475,1431.5394736842104,1623.8947368421054,1710.578947368421,1843.2236842105265,1939.6315789473686,2202.592105263158,2095.565789473684,3253.697368421053,2600.934210526316,2158.126545635259
Ollivier,,2019-04-16,677.0,1026.0,1302.0,1661.0,1874.0,1917.0,2087.0,2174.0,2198.0,2275.0,2989.0,2642.0,573.0429770398476
Ollivier,,2019-04-16,827.0,1096.0,1310.0,1665.0,1893.0,1994.0,2173.0,2343.0,2384.0,2462.0,4075.0,3433.0,474.67555734815886
Ollivier,,2019-04-16,878.0,1161.0,1305.0,1567.0,1753.0,1831.0,1957.0,2190.0,2199.0,2171.0,3518.0,2799.0,662.9330544884758
Ollivier,,2019-04-16,1150.0416666666667,1504.0,1548.0833333333333,1649.0416666666665,1731.9166666666667,1771.2083333333333,1920.8333333333333,2386.0416666666665,2237.791666666667,2113.291666666667,3271.2916666666665,2733.166666666667,278.4472350589052
Ollivier,,2019-04-16,2072.1764705882356,1474.0588235294117,1737.2941176470588,1936.6470588235293,2178.764705882353,2351.0000000000005,2624.9411764705883,2192.4705882352946,4168.117647058823,2887.705882352941,3293.705882352941,3481.0,217.31095220844165
Ollivier,,2019-04-16,568.0,708.0,865.0,1152.0,1308.0,1403.0,1560.0,1661.0,1826.0,1768.0,3502.0,3506.0,424.18694193612515
Ollivier,,2019-04-16,655.6315789473683,918.6315789473686,1152.1052631578948,1474.9999999999998,1745.6842105263156,2002.8421052631577,2207.631578947369,2261.5263157894738,2598.3684210526317,2436.7894736842104,3934.473684210526,3198.4736842105262,531.3202799195944
Ollivier,,2019-04-16,886.9846153846155,1134.9692307692305,1416.0,1888.2153846153844,2144.4769230769234,2310.276923076923,2544.0307692307697,2703.4615384615386,2865.523076923077,2880.9846153846156,4472.661538461539,4043.230769230769,918.5178539445244
Ollivier,,2019-04-16,825.0,998.0,1157.0,1495.0,1783.0,2038.0,2253.0,2471.0,2470.0,2514.0,3583.0,3130.0,236.87381561975462
Ollivier,,2019-04-16,962.0,1022.0,1330.0,1784.0,2057.0,2265.0,2530.0,2697.0,2905.0,2892.0,4513.0,3865.0,90.71191544166945
Ollivier,,2019-04-16,901.0,1170.0,1485.0,1948.0,2228.0,2334.0,2520.0,2729.0,2822.0,2859.0,4750.0,4125.0,132.51973784118348
Ollivier,,2019-04-16,741.8260869565217,1043.8260869565217,1338.8260869565217,1801.5652173913045,2056.9999999999995,2186.608695652174,2419.4347826086955,2645.086956521739,2766.04347826087,2755.0434782608695,4668.173913043478,4235.217391304348,367.3431228327048
Ollivier,,2019-04-16,564.0,663.0,897.0,1119.0,1413.0,1761.0,2014.0,2118.0,2470.0,2230.0,3339.0,2483.0,185.6151379803808
Ollivier,,2019-04-16,472.37499999999994,727.625,1001.75,1302.0000000000002,1583.5,1819.9375,1953.25,2128.6875,2275.9375,2279.1875,3802.125,2948.6875,231.45150624780243
Ollivier,,2019-04-16,802.0,892.0,1133.0,1407.0,1741.0,1961.0,2129.0,2237.0,2425.0,2395.0,3499.0,3127.0,461.0833579887697
Ollivier,,2019-04-16,546.0,675.0,843.0,1114.0,1388.0,1627.0,1791.0,1916.0,2020.0,2038.0,2803.0,2241.0,302.3113435494922
Ollivier,,2019-04-16,747.5131578947369,951.7631578947369,1182.8157894736842,1557.8684210526314,1740.4736842105265,1803.0657894736846,1956.2236842105267,2075.842105263158,2200.7105263157896,2201.4736842105262,3476.631578947369,2822.5789473684213,2158.126545635259
Ollivier,,2019-04-16,680.0,893.0,1167.0,1528.0,1772.0,1788.0,1946.0,1984.0,2199.0,2109.0,2647.0,2366.0,573.0429770398476
Ollivier,,2019-04-16,1194.0,1309.0,1693.0,2157.0,2411.0,2527.0,2789.0,2927.0,3061.0,3093.0,4810.0,4358.0,279.5160534262915
Ollivier,,2019-04-16,1166.142857142857,1284.0000000000002,1656.035714285714,2103.785714285714,2354.214285714286,2481.464285714286,2734.1785714285716,2879.5,3028.678571428571,3041.571428571429,4733.035714285714,4283.357142857143,427.08986166681075
Ollivier,,2019-04-16,901.0,1070.0,1285.0,1628.0,1856.0,1947.0,2108.0,2248.0,2381.0,2383.0,3859.0,3295.0,474.67555734815886
Ollivier,,2019-04-16,2083.705882352941,1548.7058823529412,1615.0588235294115,1926.5882352941176,2253.1764705882356,2433.823529411765,2629.882352941176,2134.941176470588,3909.470588235294,2781.8235294117644,3306.294117647059,3343.0588235294117,217.31095220844165
Ollivier,,2019-04-16,566.0,720.0,879.0,1180.0,1333.0,1423.0,1591.0,1691.0,1819.0,1800.0,3472.0,3551.0,424.18694193612515
Ollivier,,2019-04-16,711.4444444444445,815.8888888888889,1062.2222222222222,1364.111111111111,1644.5555555555557,1818.2222222222222,2032.333333333333,2165.777777777778,2575.444444444445,2329.8888888888887,3933.333333333333,3130.8888888888887,112.70855436294536
Ollivier,,2019-04-16,631.0,796.0,1112.0,1427.0,1736.0,1875.0,2101.0,2151.0,2365.0,2306.0,3606.0,2987.0,289.4213373111246
Ollivier,,2019-04-16,597.0,731.0,950.0,1220.0,1485.0,1623.0,1810.0,1920.0,2349.0,2110.0,3715.0,2963.0,211.61742295259666
Ollivier,,2019-04-16,371.52095808383234,377.5101796407186,536.7005988023952,635.8922155688622,861.6179640718564,1027.3892215568862,1147.8610778443115,1199.0299401197603,1794.1616766467066,1274.8419161676647,1894.5497005988025,1423.047904191617,11796.744439186223
Ollivier,,2019-04-16,532.5952380952381,716.8095238095239,951.7380952380952,1196.8333333333333,1462.9285714285713,1798.5714285714287,2024.8095238095239,2153.1666666666665,2292.1190476190477,2288.333333333333,3715.3809523809527,2996.738095238095,586.9500941441406
Ollivier,,2019-04-16,654.0,871.0,1133.0,1464.0,1764.0,2061.0,2305.0,2481.0,2658.0,2654.0,3924.0,3184.0,280.6026991242433
Ollivier,,2019-04-16,398.0,482.0,612.0,876.0,1030.0,1130.0,1288.0,1374.0,1576.0,1514.0,2512.0,2533.0,224.55301324879673
Ollivier,,2019-04-16,577.8333333333334,835.0,1083.8333333333333,1487.8333333333335,1721.1666666666667,1812.3333333333335,2019.0000000000002,2157.0,2296.8333333333335,2324.166666666667,3679.1666666666665,3288.0,336.72339705306376
Ollivier,,2019-04-16,602.5208333333334,594.75,818.8958333333334,1058.5208333333333,1344.0208333333335,1535.75,1727.0000000000002,1817.2083333333333,2432.4791666666665,1977.8541666666667,3207.1250000000005,2607.5625000000005,659.6699294007054
Ollivier,,2019-04-16,506.0,739.0,995.0,1304.0,1548.0,1770.0,1977.0,2100.0,2179.0,2179.0,3548.0,2770.0,423.931456984665
Ollivier,,2019-04-16,686.0,887.0,1134.0,1480.0,1713.0,1795.0,1950.0,2045.0,2210.0,2188.0,3875.0,3282.0,126.61128156689857
Ollivier,,2019-04-16,648.0,636.0,998.0,1358.0,1611.0,2025.0,2222.0,2286.0,2285.0,2352.0,3370.0,2655.0,158.43809644529972
Ollivier,,2019-04-16,653.421052631579,693.1578947368421,902.6842105263157,1120.5263157894735,1489.6842105263158,2074.1578947368425,2335.1052631578946,2480.3684210526317,2593.842105263158,2689.6315789473683,3322.5789473684213,2600.5263157894738,531.3202799195944
Ollivier,,2019-04-16,626.0,910.0,1209.0,1613.0,1855.0,2036.0,2258.0,2411.0,2505.0,2496.0,4073.0,3535.0,240.85382968918316
Ollivier,,2019-04-16,1006.6058823529412,1627.3882352941175,1679.3235294117644,1901.905882352941,2116.741176470588,2266.958823529412,2432.5823529411764,2847.15294117647,3221.5176470588235,2684.217647058824,4285.994117647058,3763.3999999999996,2432.9605857379856
Ollivier,,2019-04-16,477.0,642.0,948.0,1262.0,1539.0,1928.0,2182.0,2265.0,2410.0,2394.0,3092.0,2321.0,176.41039694282682
Ollivier,,2019-04-16,918.0258064516128,1486.7935483870967,2288.4774193548383,2988.4580645161286,3346.929032258064,3399.425806451613,3584.3612903225808,3416.5225806451613,3107.6516129032257,3550.7032258064514,4981.722580645161,4150.522580645161,2201.9821896995336
Ollivier,,2019-04-16,592.0,914.0999999999999,1197.1,1599.4999999999998,1776.9,1919.1000000000001,2091.2,2235.6,2174.8999999999996,2303.9,4123.7,3150.9,139.02546098246304
Ollivier,,2019-04-16,517.9180327868853,696.8032786885246,895.6229508196722,1210.2295081967213,1358.2295081967213,1449.8688524590164,1579.1803278688526,1696.311475409836,1763.3606557377052,1770.1639344262296,3251.754098360656,2339.1311475409834,858.7309788574486
Ollivier,,2019-04-16,809.5,1121.9999999999998,1443.875,2007.3749999999998,2300.125,2405.125,2660.0,2889.25,3154.3750000000005,3039.9999999999995,5144.5,3996.625,100.20940749026856
Ollivier,,2019-04-16,733.5526315789475,960.2763157894739,1323.9473684210527,1775.526315789474,2084.157894736842,2265.3157894736846,2484.394736842105,2629.1973684210525,2846.9736842105262,2691.513157894737,4113.684210526317,3412.6447368421054,1085.719098855885
Ollivier,,2019-04-16,857.0,836.0,1119.0,1434.0,1702.0,1862.0,2086.0,2089.0,2490.0,2347.0,3541.0,3112.0,200.58762181461748
Ollivier,,2019-04-16,1089.0,1395.0,1615.0,1971.0,2227.0,2385.0,2612.0,2887.0,2918.0,2936.0,4715.0,4166.0,78.15086613999455
Ollivier,,2019-04-16,433.2608695652174,619.695652173913,787.391304347826,1000.9565217391305,1125.4782608695652,1211.6956521739132,1283.1739130434783,1387.304347826087,1417.913043478261,1424.086956521739,2270.9565217391305,1809.8695652173915,323.50193839552287
Ollivier,,2019-04-16,635.0,683.0,840.0,1090.0,1214.0,1311.0,1459.0,1558.0,1792.0,1646.0,3147.0,2562.0,45.56565898526251
Ollivier,,2019-04-16,887.4000000000001,1211.1230769230772,1533.7384615384615,2047.553846153846,2309.6307692307696,2437.538461538462,2634.015384615385,2760.2,2857.938461538462,2912.153846153846,4245.738461538462,3918.5538461538463,918.5178539445244
Ollivier,,2019-04-16,826.0,1347.0,1340.0,1664.0,1854.0,2020.0,2215.0,2468.0,2458.0,2473.0,3776.0,3235.0,236.87381561975462
Ollivier,,2019-04-16,963.0,959.0,1299.0,1757.0,2022.0,2242.0,2527.0,2624.0,2901.0,2838.0,4348.0,3716.0,90.71191544166945
Ollivier,,2019-04-16,901.0,1109.0,1425.0,1902.0,2134.0,2238.0,2427.0,2696.0,2811.0,2767.0,4698.0,3927.0,132.51973784118348
Ollivier,,2019-04-16,741.7391304347825,1039.7826086956522,1338.5652173913045,1798.0869565217392,2041.6956521739128,2185.217391304348,2402.869565217391,2627.0,2758.0434782608695,2719.04347826087,4633.173913043478,4165.999999999999,367.3431228327048
Ollivier,,2019-04-16,619.2727272727273,836.9090909090909,1070.4545454545453,1411.1818181818182,1656.181818181818,1834.909090909091,2030.4545454545455,2183.818181818182,2297.818181818182,2333.818181818182,3778.5454545454545,3067.5454545454545,147.85995785885598
Ollivier,,2019-04-16,496.0,578.0,811.0,1049.0,1310.0,1560.0,1773.0,1843.0,2148.0,1991.0,3023.0,2379.0,138.80688906636988
Ollivier,,2019-04-16,602.0,752.0,1031.0,1342.0,1597.0,1796.0,1976.0,2115.0,2410.0,2223.0,3484.0,2741.0,180.17109887422234
Ollivier,,2019-04-16,606.0,859.0,1105.0,1417.0,1677.0,1928.0,2097.0,2230.0,2321.0,2363.0,3686.0,3009.0,121.70829499131801
Ollivier,,2019-04-16,500.0,663.0,910.0,1130.0,1431.0,1856.0,2077.0,2163.0,2435.0,2347.0,3525.0,2569.0,150.13033463985477
Ollivier,,2019-04-16,518.3333333333333,642.8333333333334,913.0000000000001,1161.5,1458.1666666666665,1853.3333333333333,2069.6666666666665,2187.6666666666665,2433.0,2344.3333333333335,3656.0,2758.0,402.85274409666926
Ollivier,,2019-04-16,530.0,777.0,1043.0,1353.0,1661.0,2009.0,2210.0,2417.0,2554.0,2545.0,3935.0,2997.0,263.99218205073265
Ollivier,,2019-04-16,521.0,651.0,981.0,1293.0,1536.0,1682.0,1841.0,1924.0,2229.0,2038.0,3287.0,2515.0,504.7596571251864
Ollivier,,2019-04-16,592.0,814.0,1082.0,1392.0,1715.0,2053.0,2322.0,2465.0,2702.0,2607.0,4256.0,3303.0,159.9341971653367
Ollivier,,2019-04-16,607.0,814.0,1151.0,1497.0,1739.0,1924.0,2131.0,2212.0,2411.0,2305.0,3687.0,2938.0,242.22752158802342
Ollivier,,2019-04-16,545.0,731.0,1152.0,1465.0,1705.0,1783.0,1917.0,1994.0,2341.0,2078.0,3301.0,2573.0,763.1332959450555
Ollivier,,2019-04-16,593.0000000000001,842.7142857142857,1111.4285714285713,1457.8571428571427,1759.142857142857,2043.2857142857144,2291.5714285714284,2447.5714285714284,2576.1428571428573,2598.857142857143,4384.571428571428,3531.285714285714,151.4680491794891
Ollivier,,2019-04-16,514.1176470588235,793.7647058823529,1096.294117647059,1389.4117647058824,1666.3529411764707,2022.7058823529412,2260.529411764706,2452.8235294117644,2282.8823529411766,2537.3529411764707,3470.9411764705883,2975.3529411764707,464.2824081962823
Ollivier,,2019-04-16,628.0,814.0,1093.0,1436.0,1728.0,1950.0,2175.0,2321.0,2415.0,2448.0,3971.0,3181.0,717.6964950232492
Ollivier,,2019-04-16,576.0,770.0,1082.0,1416.0,1723.0,1922.0,2059.0,2201.0,2358.0,2377.0,3816.0,3115.0,83.09296115722121
Ollivier,,2019-04-16,594.0,873.0,1222.0,1455.0,1740.0,1996.0,2218.0,2308.0,2383.0,2434.0,3564.0,2812.0,253.8511399741405
Ollivier,,2019-04-16,478.95774647887316,588.8028169014084,814.9154929577464,1061.2676056338028,1296.4929577464789,1479.8591549295775,1611.225352112676,1753.1830985915492,1951.5915492957745,1816.8309859154929,3086.0281690140846,2501.0000000000005,987.0224192073736
Ollivier,,2019-04-16,608.0,846.0,1136.0,1464.0,1788.0,2132.0,2359.0,2477.0,2625.0,2634.0,3895.0,2961.0,163.50288019593185
Ollivier,,2019-04-16,601.4285714285714,720.047619047619,952.4761904761905,1248.047619047619,1525.3809523809525,1735.047619047619,1934.1904761904761,2053.2380952380954,2320.2380952380954,2176.1904761904757,3110.52380952381,2700.809523809524,281.8205459535127
Ollivier,,2019-04-16,473.0,490.0,669.0,868.0,1125.0,1490.0,1658.0,1741.0,1864.0,1919.0,2782.0,2020.0,52.02275900519525
Ollivier,,2019-04-16,560.9285714285714,786.4285714285714,1025.2142857142856,1338.7142857142858,1610.357142857143,1852.4285714285716,2072.357142857143,2216.8571428571427,2360.857142857143,2373.928571428571,3982.9999999999995,3020.8571428571427,188.04020035586066
Ollivier,,2019-04-16,598.0,955.0,1367.0,1696.0,2009.0,2264.0,2513.0,2587.0,2434.0,2699.0,4152.0,3339.0,170.62871333701733
Ollivier,,2019-04-16,548.7777777777777,848.0,1079.4444444444446,1436.3333333333335,1783.6666666666667,1994.9999999999998,2216.777777777778,2343.222222222222,2477.0,2515.4444444444443,4369.555555555556,3401.555555555555,290.2527047337127
Ollivier,,2019-04-16,540.2608695652174,755.1304347826087,1009.7826086956521,1267.4347826086955,1588.391304347826,1860.1304347826087,2115.217391304348,2152.6521739130435,2389.130434782609,2280.391304347826,3807.173913043478,3009.913043478261,392.9571600188437
Ollivier,,2019-04-16,665.0,1015.0,1411.0,1733.0,2051.0,2305.0,2531.0,2618.0,2603.0,2692.0,4150.0,3261.0,248.9048410375063
Ollivier,,2019-04-16,670.8,913.8000000000001,1287.6,1684.7999999999997,1958.3999999999999,2164.6,2407.2000000000003,2535.6,2599.7999999999997,2683.0,4572.6,3901.7999999999997,131.0447576702491
Ollivier,,2019-04-16,623.7692307692308,795.3076923076924,1031.923076923077,1347.2307692307693,1617.3846153846155,1888.076923076923,2087.230769230769,2228.769230769231,2411.4615384615386,2399.5384615384614,4080.153846153846,3309.0,160.13002679866023
Ollivier,,2019-04-16,637.0,951.0,1304.0,1664.0,1922.0,2086.0,2249.0,2392.0,2446.0,2548.0,4249.0,3440.0,82.41917219828198
Ollivier,,2019-04-16,575.0,781.0,1057.0,1380.0,1617.0,1826.0,1980.0,2106.0,2270.0,2258.0,4005.0,3211.0,301.10693964571936
Ollivier,,2019-04-16,657.0,931.0,1277.0,1596.0,1955.0,2087.0,2268.0,2338.0,2614.0,2555.0,3834.0,3198.0,229.83861511224322
Ollivier,,2019-04-16,576.0,770.0,1082.0,1416.0,1723.0,1922.0,2059.0,2201.0,2358.0,2377.0,3816.0,3115.0,135.77997701491125
DryFlux,,2019-04-16,309.1754752454565,691.4165448088573,1100.2180906622104,1292.0825151451847,1524.0250678922082,1510.2264466262795,1619.2412784625028,1664.1804888238978,1497.123459369125,1695.4422393983702,2215.4589513265087,1994.5648631710883,67627.8284238294
DryFlux,,2019-04-16,200.49797570850208,206.12145748987857,297.5951417004049,328.757085020243,506.7489878542511,807.0040485829961,928.3643724696357,935.3036437246965,1491.19028340081,1039.931174089069,1270.1619433198382,899.0323886639676,3427.029594732937
DryFlux,,2019-04-16,183.5398040416411,328.3239436619718,561.3034292712797,463.20606246172684,636.2256582976116,797.3888548683402,907.2149418248621,934.2464788732393,1032.5073484384566,977.8909981628901,1028.0104102878136,688.1310471524798,46186.81308885736
DryFlux,,2019-04-16,392.45652173913044,630.5652173913044,1005.268115942029,1205.6304347826087,1435.608695652174,1387.9927536231885,1533.3695652173913,1548.5072463768117,1908.297101449275,1625.3623188405797,2230.963768115942,1816.8550724637682,3915.737584495233
DryFlux,,2019-04-16,284.703125,696.9218750000001,1063.421875,1331.9374999999998,1687.984375,2002.8749999999998,2202.875,2262.4843749999995,2324.109375,2329.1562499999995,2974.453125,2295.21875,891.5684650935718
DryFlux,,2019-04-16,422.6785714285714,683.2678571428572,968.875,1301.232142857143,1629.1607142857142,1859.8214285714287,2090.9821428571427,2268.107142857143,2529.4285714285716,2419.767857142857,3856.410714285714,3009.625,844.4412623208497
Grinham,,2019-04-16,294.0,220.0,205.0,157.0,215.0,272.0,386.0,288.0,756.0,400.0,363.0,254.0,60.1533923821806
Grinham,,2019-04-16,802.9411764705883,912.6470588235294,1164.3529411764707,888.5294117647059,1550.1764705882354,3387.0,4000.294117647059,4175.176470588236,4002.2941176470586,4158.529411764706,2702.7058823529414,1650.235294117647,271.74021367856636
Grinham,,2019-04-16,979.268292682927,1838.1707317073174,1868.6585365853664,1608.6829268292684,2038.9756097560976,3084.6341463414637,3427.219512195122,3625.5365853658536,3857.024390243903,3566.19512195122,2851.585365853659,1878.3658536585367,583.1789737171623
ANU.Fieldwork,,2019-04-18,266.5538221528861,350.83775351014043,644.6957878315133,688.5023400936037,873.3276131045243,1026.5210608424338,1137.4258970358815,1162.4602184087364,1532.4134165366615,1271.7410296411858,1652.2121684867395,1225.207488299532,9034.527032073598
ANU.Fieldwork,,2019-04-18,423.741935483871,457.93548387096774,729.0967741935484,960.5806451612902,1360.483870967742,2254.064516129032,2586.032258064516,2655.2580645161293,2807.1290322580644,2923.3225806451615,2894.7741935483873,2092.1290322580644,423.64634976422667
